run_num,iteration,is_final_iteration,complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_epsilon,min_epsilon_beta,min_gnid,gnid_beta
0,1,False,0.282529086647191,0.07224472260720738,3.2375110469141006,1661.8725762699794,0.9344968619532777,0.35847488571930064,0.20998728421417834,1.0013131313131314,0.942775654591578,1.0008080808080808
0,2,False,0.05016242197636345,0.0404338537160811,3.225340676478459,1638.9611954378581,0.935341751191327,0.09027514461024305,0.009696932848763766,1.0008080808080808,0.8293832171819161,1.0006565656565656
0,3,False,0.03471481893497952,0.030772956331645673,3.2201419461653265,1616.826710530155,0.9361586059317819,0.06705002087212258,0.003921565857290911,1.0007070707070707,0.7277208347412134,1.0006565656565656
0,4,False,0.027977524934575726,0.025726137043184494,3.217148665025222,1595.3744204315003,0.9369507561792118,0.0582867096345305,0.002235550941725061,1.0006565656565656,0.6493899710719346,1.0006565656565656
0,5,False,0.02406305241733797,0.02256718929111301,3.2151894945530537,1574.5596701419145,0.9377197793040473,0.05513679999666961,0.0014825945984395798,1.0006565656565656,0.6301912341023386,1.0006565656565656
0,6,False,0.021489937396680148,0.020406324015143085,3.213816880057429,1554.3531321256796,0.9384667146225962,0.05519791588627621,0.0010719409438161701,1.0006060606060605,0.6060923667241661,1.0006565656565656
0,7,False,0.019686108445307937,0.018855701991700613,3.212818633296497,1534.7323253439504,0.9391923611236072,0.057464409999570504,0.000819826583391806,1.0006060606060605,0.5770969454384505,1.0006565656565656
0,8,False,0.018378499235545576,0.017716435106965633,3.212080178545643,1515.6784190575447,0.939897390052525,0.061404210010054194,0.0006522762687882648,1.0006060606060605,0.5431457252318697,1.0006565656565656
0,9,False,0.017418878615231392,0.01687531074209403,3.211534059826685,1497.1746865684488,0.9405823995359353,0.06668993789402965,0.0005343612493361836,1.0006060606060605,0.5041232363682053,1.0006565656565656
0,10,False,0.016719555741186554,0.01626306751125739,3.21113806819377,1479.2056417077865,0.941247945161819,0.07309724554037675,0.00044770518146053725,1.0006060606060605,0.45986418534398765,1.0006565656565656
0,11,False,0.016225411765613984,0.015835090025046128,3.210864611023395,1461.7565154536362,0.9418945585494929,0.08045946454515827,0.00038183799190272553,1.0006060606060605,0.4101589836052899,1.0006565656565656
