complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.128352787719941,3.843371403132151,28.59067193867519,5.807811633392736,0.0001201369393182,9.130663732687482e-05,0.00031314513623259766,1.5080402010050251,0
