complexity,accuracy,distortion,mse,trial
1.5825896,0.6625147,3.4627438,383.13177,0
1.4360609,0.66870975,3.4565487,398.764,1
2.2482572,1.1800671,2.9451914,386.20587,2
1.679718,0.77368164,3.3515768,394.4645,3
2.2539454,1.2012935,2.923965,380.7844,4
1.4421883,0.6048007,3.5204577,408.23734,5
2.307826,1.1168289,3.0084295,404.24265,6
1.4774485,0.66949844,3.45576,405.31522,7
