complexity,accuracy,distortion,mse,trial
0.3468418,0.34480095,3.135972,1217.464,0
0.3468399,0.3448019,3.135971,1217.464,1
0.34684086,0.3448019,3.135971,1217.4639,2
0.34684086,0.34480095,3.135972,1217.4637,3
0.34684086,0.3448019,3.135971,1217.4639,4
9.536743e-07,4.7683716e-07,3.4807725,1579.7734,5
0.34684086,0.3448019,3.135971,1217.464,6
0.34684086,0.3448019,3.135971,1217.4639,7
