complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.6794400923317503,3.5165975133927283,27.5488431760248,9.152952507889022,0.0001008084438928,0.0001169199182253,2.4005401657394463e-05,1.2688442211055277,0
