complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.2209288750489034,3.1757284545935676,1.9359428734411352,14.736595963570178,0.0268786251207776,0.0209748605560963,3.7019752117937794e-05,1.0709761014670822,0
