run_num,iteration,is_final_iteration,complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_epsilon,min_epsilon_beta,min_gnid,gnid_beta
0,1,False,0.28440922957199355,0.0703673498855597,3.2362781280267776,1661.064700831878,0.010351099554137173,0.35569479083906524,0.21374233422378577,1.0013131313131314,0.9351539886521839,1.0008080808080808
0,2,False,0.0943871900864135,0.07578103967127525,3.2468322929574818,1647.974879763487,0.011442607689778174,0.003443286904269411,0.01853172571028356,1.001060606060606,0.811842471130308,1.0007575757575757
0,3,False,0.23587564415282714,0.2089486992346714,3.3399211738522814,1618.0516759898505,0.013533572213269356,0.002914745093540562,0.026689894751440076,1.0012626262626263,0.6965071307205195,1.000858585858586
0,4,False,0.6436278054853553,0.5923243120074968,3.627668886316937,1503.0124224284991,0.021054772054477082,0.005996554892903308,0.0503538305998206,1.0026262626262625,0.6416327294259476,1.001111111111111
0,5,False,1.5635697160014477,1.4662215879298532,4.424895231432028,1151.7983604881779,0.046279897879721976,0.025402763818299395,0.0907371207300403,1.0118181818181817,0.5499370840180625,1.003131313131313
0,6,False,2.752586537745751,2.5980826095571654,6.21720881131078,625.9055691724607,0.09204024851944284,0.056642497827471855,0.10978630634424165,1.0708040201005027,0.19777323067788066,1.026969696969697
0,7,False,3.5015300935846234,3.3029114298014033,9.55689097377814,243.5529368196153,0.13058869800527395,0.06106813428406793,0.06989894629474312,1.2055276381909548,0.028888644284787657,1.142211055276382
0,8,False,3.827236233299086,3.6012963977786505,15.294043690994034,68.15704088193193,0.15087556430011356,0.06198518704175311,0.029123257243642578,1.3321608040201005,0.0066869089367834755,1.3040201005025127
0,9,False,3.9572033444179944,3.714270749646319,21.908007509996906,15.861401516319626,0.15974969595951727,0.06086510967186993,0.011445172931234617,1.3954773869346735,0.004109931042254988,1.3954773869346735
0,10,True,4.0145238766907845,3.760420359256914,27.029038579163498,7.015915739019663,0.16393864627153518,0.058825119120574615,0.005788870613357541,1.4306532663316585,0.0029495127131904386,1.4376884422110554
