complexity,accuracy,distortion,mse,trial
1.4726295,1.4726295,5.1698,243.32379,0
1.4726553,1.4726534,5.169776,243.31921,1
1.4726286,1.4726286,5.1698008,243.32387,2
1.4725933,1.4725933,5.169836,243.32954,3
1.4726076,1.4726076,5.1698217,243.32721,4
1.4725637,1.4725647,5.1698647,243.33467,5
1.4727364,1.4727364,5.169693,243.3052,6
1.4725838,1.4725838,5.1698456,243.331,7
