complexity,accuracy,distortion,mse,round,trial
6.9618225e-05,3.8146973e-06,1.9178619,1666.4983,0.0,1.0
0.00014209747,5.722046e-06,1.91786,1666.4956,1.0,1.0
0.0009250641,3.528595e-05,1.9178305,1666.4723,2.0,1.0
0.0063123703,0.00023365021,1.9176321,1666.3091,3.0,1.0
0.04300022,0.0016260147,1.9162397,1665.1553,4.0,1.0
0.2875948,0.012559891,1.9053059,1656.1052,5.0,1.0
1.653409,0.13367558,1.7841902,1564.8396,6.0,1.0
4.3913956,0.7146921,1.2031736,1113.783,7.0,1.0
5.70606,1.2718735,0.6459923,634.3255,8.0,1.0
6.1377664,1.5347347,0.38313103,367.50912,9.0,1.0
6.297895,1.6518059,0.26605988,279.48633,10.0,1.0
6.3804107,1.7184372,0.19942856,226.2842,11.0,1.0
6.409258,1.7391901,0.17867565,201.8328,12.0,1.0
6.4211383,1.7480564,0.16980934,187.97897,13.0,1.0
6.43337,1.7577944,0.16007137,165.57587,14.0,1.0
6.4416265,1.7654114,0.15245438,147.41614,15.0,1.0
6.4453473,1.7690086,0.14885712,144.35237,16.0,1.0
6.450908,1.774333,0.14353275,141.2922,17.0,1.0
6.455847,1.7790174,0.1388483,139.25374,18.0,1.0
6.456308,1.7794342,0.13843155,139.15001,19.0,1.0
0.007054329,0.00024700165,1.9176188,1666.3267,0.0,2.0
0.014327049,0.00047683716,1.9173889,1666.1407,1.0,2.0
0.093914986,0.0033283234,1.9145374,1663.8563,2.0,2.0
0.63604736,0.032076836,1.8857889,1640.243,3.0,2.0
3.0523148,0.3797989,1.5380669,1344.8015,4.0,2.0
5.2329426,1.0648289,0.8530369,770.25696,5.0,2.0
5.9324064,1.4511633,0.46670246,435.8024,6.0,2.0
6.205986,1.6142845,0.30358124,331.6539,7.0,2.0
6.3119144,1.6766968,0.24116898,290.96326,8.0,2.0
6.354535,1.7063341,0.21153164,268.05557,9.0,2.0
6.3802066,1.7210112,0.19685459,255.68803,10.0,2.0
6.396596,1.7288504,0.18901539,248.25162,11.0,2.0
6.4034066,1.7342596,0.18360615,244.13947,12.0,2.0
6.403856,1.7346983,0.18316746,243.96,13.0,2.0
0.68852425,0.036188126,1.8816776,1641.3921,0.0,3.0
1.2288771,0.078876495,1.8389893,1604.5603,1.0,3.0
3.7978697,0.5166178,1.401248,1279.4994,2.0,3.0
5.4181757,1.101862,0.8160038,840.1252,3.0,3.0
5.9775844,1.4395313,0.47833443,499.26788,4.0,3.0
6.2078376,1.6119175,0.30594826,304.0542,5.0,3.0
6.2957506,1.6734085,0.24445724,256.46658,6.0,3.0
6.339389,1.7053299,0.21253586,241.4395,7.0,3.0
6.3576255,1.7195435,0.1983223,230.31314,8.0,3.0
6.363391,1.7247763,0.19308949,224.63747,9.0,3.0
6.363857,1.7252398,0.192626,224.34003,10.0,3.0
5.463425,1.0792475,0.8386183,880.99255,0.0,4.0
5.4199533,1.0752382,0.8426275,956.39453,1.0,4.0
5.775638,1.3440857,0.57378006,682.46735,2.0,4.0
5.976561,1.4785042,0.43936157,542.0354,3.0,4.0
6.082822,1.5588179,0.3590479,453.0961,4.0,4.0
6.113199,1.5837393,0.33412647,429.9473,5.0,4.0
6.131459,1.5974684,0.32039738,414.9115,6.0,4.0
6.149124,1.6097469,0.30811882,397.18634,7.0,4.0
6.150361,1.6165619,0.30130386,389.79535,8.0,4.0
6.155175,1.6236515,0.29421425,388.18567,9.0,4.0
6.1576567,1.6248217,0.2930441,387.99094,10.0,4.0
6.157671,1.6248283,0.2930374,387.98578,11.0,4.0
6.1576777,1.6248331,0.29303265,387.97995,12.0,4.0
6.157686,1.6248407,0.29302502,387.97302,13.0,4.0
6.1576967,1.6248474,0.29301834,387.96478,14.0,4.0
6.157709,1.6248579,0.29300785,387.95496,15.0,4.0
6.1577253,1.6248674,0.2929983,387.9432,16.0,4.0
6.1577444,1.6248808,0.29298496,387.9292,17.0,4.0
6.1577673,1.624897,0.29296875,387.91235,18.0,4.0
6.157796,1.6249161,0.29294968,387.89215,19.0,4.0
6.157831,1.6249399,0.29292583,387.86774,20.0,4.0
6.157875,1.6249666,0.29289913,387.8382,21.0,4.0
