complexity,mse
-9.536743e-07,16.500065
5.1498413e-05,10.9879875
0.00010681152,9.637988
0.00016260147,9.160971
0.00022125244,8.921823
0.0002808571,8.77816
0.00034189224,8.682519
0.00040626526,8.614704
0.00047445297,8.564599
0.00054836273,8.526446
0.0006284714,8.496652
0.0007162094,8.472823
0.0008111,8.453302
0.0009150505,8.436913
0.0010290146,8.422819
0.0011510849,8.4104185
0.0012836456,8.399269
0.0014252663,8.389052
0.0015773773,8.379538
0.0017390251,8.370546
0.0019102097,8.361957
0.002090454,8.353672
0.0022807121,8.345621
0.002480507,8.337752
0.0026898384,8.330026
0.0029091835,8.322407
0.0031371117,8.3148775
0.0033755302,8.307417
0.0036230087,8.300011
0.0038785934,8.292651
0.0041446686,8.285327
0.0044207573,8.2780285
0.0047049522,8.270757
0.005010128,8.263541
0.0053858757,8.256426
0.006090164,8.249319
0.0135445595,8.239101
0.0063562393,8.234453
0.006623268,8.22736
0.0069651604,8.220177
0.0073280334,8.212957
0.0077004433,8.205734
0.008084297,8.198498
0.008480072,8.191241
0.008886337,8.183963
0.009305477,8.176653
0.009738445,8.1693
0.010185242,8.161897
0.010647774,8.154426
0.011127949,8.146865
0.011627197,8.139197
0.012149334,8.131389
0.012696743,8.123399
0.013274193,8.115184
0.013887882,8.106678
0.014544964,8.097799
0.015254021,8.088449
0.016027927,8.078492
0.01688099,8.067761
0.017834663,8.056046
0.018910885,8.043073
0.020141125,8.028502
0.021565437,8.011915
0.023230076,7.9927926
0.025191784,7.97051
0.027519703,7.94434
0.030289173,7.913452
0.03358698,7.8769374
0.03750038,7.83387
0.042116642,7.783361
0.047510147,7.724672
0.05373478,7.657313
0.060814857,7.581143
0.068739414,7.496433
0.07745552,7.40388
0.08688116,7.3045464
0.09690523,7.199746
0.10741758,7.091038
0.11803341,6.983399
0.12867308,6.87687
0.13944626,6.7702756
0.15040064,6.663329
0.16151714,6.5561614
0.17277622,6.4492064
0.1841464,6.343204
0.19548607,6.2393694
0.2066145,6.1393647
0.21734667,6.044102
0.23083544,5.894611
0.24183798,5.795629
0.24743319,5.78214
0.26383734,5.603665
0.26629734,5.622505
0.28552246,5.4187274
0.28444195,5.472385
0.30639648,5.2433066
0.31650448,5.159476
0.32640076,5.0782695
0.33606052,4.99967
0.34550095,4.923646
0.3547039,4.850148
0.3433962,5.0086517
0.3724723,4.710481
0.38102627,4.6441746
0.38937187,4.5801215
0.39751244,4.5182467
0.40545177,4.458472
0.41319418,4.4007254
0.42073488,4.344929
0.42810106,4.29101
0.4352765,4.2388964
0.4422865,4.188524
0.44911575,4.139816
0.45578194,4.0927134
