complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
5.6585894,2.600358,0.88041496,1503.8076,0.0,1.0,0.8492724648457884
2.3629842,2.1120377,1.3687353,99.71822,1.0,1.0,0.10271836805873674
2.458973,2.2524872,1.2282858,57.66245,2.0,1.0,0.05658378510486536
2.4309106,2.251812,1.228961,52.413803,3.0,1.0,0.03903828427528621
2.460042,2.2873898,1.1933832,50.180748,4.0,1.0,0.030271346764377226
2.513709,2.3391953,1.1415777,47.353424,5.0,1.0,0.023950451766122517
2.6060362,2.4213133,1.0594597,42.413013,6.0,1.0,0.016723289617085964
2.678115,2.4828658,0.99790716,38.8801,7.0,1.0,0.01842408418930442
2.7105904,2.5096607,0.97111225,37.315117,8.0,1.0,0.013933460098924263
2.723678,2.5204158,0.9603572,36.615192,9.0,1.0,0.0115845126133238
2.7301998,2.5258775,0.9548955,36.230785,10.0,1.0,0.017862501949569207
2.734478,2.529513,0.9512601,35.974186,11.0,1.0,0.014807001346350565
2.738052,2.5325465,0.94822645,35.772255,12.0,1.0,0.01101828508847036
2.7417355,2.5356164,0.9451566,35.586243,13.0,1.0,0.008212085155395756
2.7461824,2.5392375,0.9415355,35.388065,14.0,1.0,0.008017043594338878
2.7519808,2.543871,0.93690205,35.155155,15.0,1.0,0.01260425398032832
2.759511,2.5498056,0.93096733,34.874565,16.0,1.0,0.014290442271101102
2.7686558,2.5569477,0.92382526,34.55199,17.0,1.0,0.006599477678795576
2.7786193,2.5646696,0.91610336,34.21633,18.0,1.0,0.013220769469046297
2.7881489,2.5720034,0.9087696,33.908783,19.0,1.0,0.007426329316302022
2.7961717,2.5781302,0.9026427,33.66056,20.0,1.0,0.00789275271837666
2.8022614,2.5827422,0.89803076,33.479576,21.0,1.0,0.014266161029725487
2.80659,2.5859947,0.89477825,33.355644,22.0,1.0,0.013031382009626792
2.809597,2.5882354,0.8925376,33.272808,23.0,1.0,0.00970467860381636
2.8117027,2.5897918,0.8909812,33.217113,24.0,1.0,0.007625560050584928
2.813218,2.5909023,0.88987064,33.178715,25.0,1.0,0.006389533561209891
2.8143463,2.591723,0.88905,33.151268,26.0,1.0,0.005707969073182449
2.8152175,2.5923514,0.88842154,33.130825,27.0,1.0,0.005378691349554147
2.8159118,2.5928497,0.88792324,33.114918,28.0,1.0,0.005262664379875902
2.816482,2.5932584,0.8875146,33.10199,29.0,1.0,0.005270517229964897
2.8169646,2.5936046,0.8871684,33.091026,30.0,1.0,0.00534933091533066
2.8173819,2.5939054,0.8868675,33.08134,31.0,1.0,0.0054679137299683345
2.8177543,2.5941744,0.8865986,33.072433,32.0,1.0,0.00561125359768502
2.8180952,2.5944233,0.8863497,33.06392,33.0,1.0,0.005770159384517559
2.8184204,2.5946627,0.8861103,33.05545,34.0,1.0,0.005944895988243217
2.81874,2.594902,0.88587093,33.04666,35.0,1.0,0.006136131843969738
2.8190722,2.59515,0.885623,33.037113,36.0,1.0,0.006355673380540644
2.8194351,2.5954247,0.8853483,33.02626,37.0,1.0,0.006615830217175352
2.8198547,2.5957441,0.88502884,33.01331,38.0,1.0,0.006941329144344881
2.820366,2.5961347,0.8846383,32.997177,39.0,1.0,0.007369382960539459
2.8210187,2.596634,0.88413906,32.976303,40.0,1.0,0.00795800672210366
2.8218813,2.5972934,0.8834796,32.94852,41.0,1.0,0.008793481208437686
2.8230486,2.5981855,0.88258743,32.910862,42.0,1.0,0.010000908198404478
2.8246408,2.5994005,0.88137245,32.859444,43.0,1.0,0.0117440807701246
