complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.968506872842722,3.732883372554131,32.824678890492194,6.755980488972156,0.360900421898368,0.0400287130829992,0.0012866488713536,1.4025125628140704,1.1856628969806555,0.5891303408203741,0.0008930407095205945,1.4025125628140704,0
