complexity,accuracy,distortion,mse,trial
2.313521,0.092321396,0.96855545,396.9763,0
2.3074179,0.104383945,0.9564929,387.99084,1
2.2793064,0.08539343,0.9754834,391.172,2
2.19557,0.19165134,0.8692255,346.59137,3
1.7548556,0.5167856,0.5440912,215.47359,4
0.9136734,0.6573461,0.40353072,1.5866665,5
0.8558942,0.62647796,0.4343989,1.5599998,6
0.8558942,0.62647796,0.4343989,1.5599998,7
