complexity,accuracy,distortion,mse,trial
2.313521,2.313521,3.3303347,396.9763,0
2.3074179,2.3074179,3.3364377,387.99084,1
2.2793064,2.279307,3.3645487,391.172,2
2.19557,2.19557,3.4482856,346.59137,3
1.7548556,1.7548559,3.8889997,215.47359,4
0.9136734,0.9136733,4.730182,1.5866665,5
0.8558942,0.8558941,4.7879615,1.5599998,6
0.8558942,0.8558941,4.7879615,1.5599998,7
