complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.1942998313913584,2.175237308323549,16.623229393968895,60.87411733720511,0.9441970077332704,0.0040948344760522,0.000842446883399,1.0310552763819096,0.0590478778363591,0.0210353410933286,5.0434315317362104e-05,1.0310552763819096,0
