complexity,accuracy,distortion,mse
3.1219287,1.7120433,0.19998455,3.6000001
3.1219282,1.7258286,0.18619919,0.90000045
4.7683716e-07,4.7683716e-07,1.9120278,16.500004
2.8464394,1.5905924,0.32143545,1.7333335
3.1219282,1.7258291,0.18619871,0.90000004
3.1219277,1.7689447,0.1430831,0.40000185
2.9219282,1.5121646,0.39986324,7.3999996
2.84644,1.5906572,0.3213706,1.7333332
