complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.9816792672970394,3.742983666984896,36.77503650683249,6.675943753988527,0.0279993178851317,0.0182418070276686,0.0001424550389121158,1.4095477386934674,0
