complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
3.981668141612179,3.7429718317535943,36.78053171513339,6.6761051156108495,0.0357602056087835,0.0223380194512719,157.0,1.0,0.006941813443731697,0.00014639689368929845,1.4095477386934674
3.9816685773820986,3.742972255704004,36.78037817721088,6.676099990323443,0.035518999864597,0.0222138598264224,158.0,1.0,0.006942412464453717,0.00014628209912269336,1.4095477386934674
3.981668998598865,3.7429726679286777,36.78022630386173,6.676094962876857,0.0352823284978417,0.022091006299343,159.0,1.0,0.006942992854841325,0.0001461687055948124,1.4095477386934674
3.9816694059414814,3.742973068937612,36.78007605202874,6.676090029826175,0.0350509181871002,0.0219694539889872,160.0,1.0,0.0069435554631968885,0.00014605668482731496,1.4095477386934674
3.981670181559138,3.74297383922986,36.779780247754715,6.676080433869874,0.0345988467209841,0.0217327144713277,162.0,1.0,0.0069446305271920646,0.00014583665252088966,1.4095477386934674
3.9816705510358847,3.7429742094182714,36.77963461611346,6.676075764790065,0.0343790837519774,0.0216167372304846,163.0,1.0,0.006945144485575999,0.00014572858843218744,1.4095477386934674
3.981670909044892,3.7429745702033497,36.77949044748744,6.676071177744406,0.0341615824336986,0.0215022946884354,164.0,1.0,0.006945643671138078,0.00014562179191893922,1.4095477386934674
3.9816712561179006,3.7429749219867894,36.77934770543207,6.676066669963471,0.0339463516578898,0.0213892854508592,165.0,1.0,0.0069461287495015235,0.00014551623852855294,1.4095477386934674
3.98167159276146,3.7429752651517383,36.77920635468149,6.6760622387940725,0.0337342662171411,0.0212776610598182,166.0,1.0,0.006946600355028633,0.00014541190448234543,1.4095477386934674
3.9816719194581314,3.7429756000636942,36.779066361105066,6.676057881693744,0.0335258148731423,0.0211675117851508,167.0,1.0,0.0069470590923200745,0.00014530876663553023,1.4095477386934674
3.9816725448283954,3.742976246507471,36.77879031437978,6.676049380052883,0.0331164991841833,0.0209508378845617,169.0,1.0,0.006947940240676971,0.00014510599017641173,1.4095477386934674
3.981672844357659,3.74297655868957,36.778654198278595,6.676045230935234,0.0329165645549357,0.020844257662458,170.0,1.0,0.006948363725043096,0.00014500630833941906,1.4095477386934674
3.981673135653466,3.742976863920733,36.778519313371525,6.676041146723255,0.0327197343104247,0.0207390243874668,171.0,1.0,0.0069487764903463515,0.00014490773623353632,1.4095477386934674
3.9816734190951095,3.742977162490268,36.77838563061056,6.676037125354767,0.0325253603629347,0.0206348697080073,172.0,1.0,0.006949179012946227,0.00014481025363960502,1.4095477386934674
3.9816736950441385,3.7429774546743904,36.77825312185619,6.676033164850684,0.0323336833042744,0.0205318023783602,173.0,1.0,0.00694957174716597,0.0001447138408431895,1.4095477386934674
3.9816742258270192,3.742978020929403,36.77799151815719,6.676025418912198,0.0319562179961511,0.0203287158493283,175.0,1.0,0.006950329563902349,0.00014452414837304905,1.4095477386934674
3.9816744813027825,3.742978295492655,36.7778623711884,6.67602162990175,0.0317704560979549,0.0202286364283268,176.0,1.0,0.006950695454150337,0.00014443083174113714,1.4095477386934674
3.9816747305712887,3.74297856465634,36.77773429411875,6.676017894596906,0.0315868692522777,0.0201295432231171,177.0,1.0,0.006951053173381104,0.0001443385109538204,1.4095477386934674
3.981674973917416,3.742978828639913,36.77760726288605,6.676014211380564,0.0314056494644247,0.0200314685195553,178.0,1.0,0.006951403080597467,0.00014424716866148803,1.4095477386934674
3.9816754439167057,3.7429793418961417,36.77735624531022,6.6760069950566905,0.0310498482813982,0.0198384114220525,180.0,1.0,0.006952080813744674,0.00014406735221404556,1.4095477386934674
3.981675671076107,3.742979591560605,36.7772322143942,6.67600345901839,0.0308759001104892,0.0197432665676686,181.0,1.0,0.006952409278667567,0.00014397884540097436,1.4095477386934674
3.981675893326768,3.742979836829452,36.777109140120885,6.67599996920185,0.0307036540994986,0.0196490452947736,182.0,1.0,0.006952731211014257,0.00014389125171120008,1.4095477386934674
3.981676110893543,3.7429800778775704,36.77698700183412,6.675996524277778,0.0305329863519854,0.0195565014405553,183.0,1.0,0.0069530468950885,0.00014380455577903183,1.4095477386934674
