complexity,accuracy
0.004632473,0.0046315193
0.004632473,0.004631996
0.004632473,0.004632473
0.004632473,0.004631996
0.004632473,0.004631996
0.0046315193,0.004631996
0.004631996,0.004632473
0.004631996,0.004632473
0.004631996,0.004631996
0.004632473,0.004632473
0.004632473,0.004632473
0.004632473,0.0046315193
0.004631996,0.004631996
0.004631996,0.004631996
0.004631996,0.004631996
0.004631996,0.00463295
0.004631996,0.00463295
0.004632473,0.004632473
0.004632473,0.004632473
0.004632473,0.004631996
0.004631996,0.004631996
0.004632473,0.004631996
0.004632473,0.004631996
0.004632473,0.004631996
0.004631996,0.00463295
0.004631996,0.004631996
0.004631996,0.004632473
0.004632473,0.004631996
0.004631996,0.004631996
0.004632473,0.004631996
0.004632473,0.004631996
0.00463295,0.004631996
0.004632473,0.004631996
0.004632473,0.004632473
0.004632473,0.004632473
0.0046315193,0.004632473
0.004632473,0.004631996
0.004631996,0.00463295
0.004631996,0.00463295
0.004632473,0.004631996
0.004632473,0.004631996
0.004632473,0.004631996
0.004631996,0.00463295
0.004632473,0.004632473
0.0046315193,0.004631996
0.004632473,0.004631996
0.004632473,0.0046334267
0.00463295,0.004632473
0.004632473,0.00463295
0.004631996,0.00463295
0.004632473,0.00463295
0.00463295,0.004632473
0.004632473,0.004632473
0.004632473,0.00463295
0.004632473,0.00463295
0.004631996,0.00463295
0.00463295,0.004631996
0.00463295,0.004631996
0.004631996,0.004632473
0.00463295,0.00463295
0.004631996,0.004632473
0.004632473,0.004632473
0.0046315193,0.004631996
0.0046315193,0.00463295
0.004632473,0.004632473
0.004631996,0.004632473
0.004632473,0.004632473
0.004631996,0.004631996
0.004632473,0.004631996
0.0046310425,0.004631996
0.004631996,0.004631996
0.0046315193,0.004632473
0.004631996,0.004631996
0.004631996,0.004631996
0.004631996,0.004632473
0.0046315193,0.004632473
0.0046315193,0.0046315193
0.004632473,0.004632473
0.004632473,0.00463295
0.004632473,0.004631996
0.004631996,0.00463295
0.004631996,0.004631996
0.004631996,0.004631996
0.0046315193,0.004632473
0.004631996,0.004632473
0.004631996,0.004631996
0.004631996,0.004631996
0.004631996,0.004632473
0.00463295,0.00463295
0.004631996,0.004632473
0.00463295,0.00463295
0.004631996,0.004631996
0.004632473,0.0046334267
0.0046315193,0.004631996
0.004632473,0.004632473
0.004631996,0.0046334267
