complexity,accuracy,distortion,mse,trial
6.2967887,6.2957983,0.34663105,0.18283583223819733,0
6.2655907,6.264621,0.37780857,0.20373433828353882,1
6.303719,6.302723,0.33970642,0.2592509984970093,2
6.216105,6.215187,0.42724228,0.23054003715515137,3
5.8430786,5.8423705,0.80005884,0.5464229583740234,4
3.5709534,3.5708017,3.0716276,18.915292739868164,5
2.8684454,2.8683481,3.7740812,128.99052196356558,6
3.8920016,3.8918195,2.7506099,10.143580436706543,7
