complexity,accuracy,distortion,mse
5.2809916,4.014881,0.11037731,0.20205532
5.37254,4.04522,0.08003855,0.14083876
-1.9073486e-06,0.0,4.1252584,416.5
5.2746124,4.0182233,0.10703516,0.18332013
5.2438555,3.9829178,0.14234066,13.699999
5.3076005,3.9908514,0.13440704,46.260223
5.263007,3.9781327,0.14712572,46.28177
5.257559,3.9752226,0.15003586,46.289368
