complexity,accuracy,distortion,mse,trial
2.1848378,2.1154475,2.009811,18.24099,0
2.1860843,2.1165557,2.0087028,18.156155,1
2.1873608,2.118136,2.0071225,18.041636,2
2.1853676,2.1158457,2.0094128,18.231464,3
2.1841087,2.1144166,2.0108418,18.337347,4
2.1841083,2.1144156,2.0108428,18.33742,5
2.1841087,2.1144161,2.0108423,18.33736,6
2.1841087,2.1144161,2.0108423,18.33736,7
