complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.9819258027192745,3.743176424175477,37.48217926027438,6.674266686914618,9.999931744241212e-05,6.539204006684866e-05,0.00012450536286210428,1.4165829145728643,0
