complexity,accuracy
5.936085099382916e-09,2.703128067305184e-11
4.539798245011318e-09,2.067271445690092e-11
3.118632086716826e-09,1.4200950325993163e-11
2.657962766510392e-09,1.210352569019102e-11
2.4016522626016675e-09,1.0936355195055026e-11
1.6369805733350916e-09,7.45409750543887e-12
1.3584361352871778e-09,6.186027205963225e-12
9.479106973438795e-10,4.316759530672507e-12
7.804562391443253e-10,3.5545232299350495e-12
5.08248435112299e-10,2.314984962956225e-12
3.6715964123148613e-10,1.672578591889135e-12
2.7221142575675696e-10,1.2402656310883591e-12
2.093107678011709e-10,9.536044199160898e-13
1.4277916381439192e-10,6.507928246297951e-13
9.32017974843719e-11,4.253038032226929e-13
6.230726927776021e-11,2.839687381217467e-13
3.90377158573929e-11,1.7860457213429192e-13
2.535685204931196e-11,1.1601088790931035e-13
1.211244002133749e-11,5.574185432325073e-14
7.522474558771015e-12,3.4704614389390126e-14
4.666313083215349e-12,2.2028595357849886e-14
2.0916224196049092e-12,1.0517718777345151e-14
8.593560932178172e-13,4.419767471615636e-15
4.110882857595159e-13,2.4204960367344922e-15
3.3448183863914127e-14,1.1109790491730205e-15
9.0212071756781e-16,8.123158145262936e-16
1.3890657244402487e-16,5.699695123101088e-16
