complexity,accuracy,distortion
1.007164,0.5673585,0.22637343
0.9995308,0.565429,0.22830296
1.0000019,0.56554985,0.22818208
1.0002794,0.5656214,0.22811055
0.9987197,0.5652287,0.22850323
0.9999144,0.56553197,0.22819996
1.0004008,0.5656564,0.2280755
0.99977803,0.56550074,0.22823119
0.9987409,0.56523967,0.22849226
0.998302,0.5651307,0.22860122
0.9986174,0.565212,0.22851992
0.99845886,0.56517315,0.22855878
0.9976866,0.5649791,0.22875285
0.99774003,0.5649941,0.22873783
0.9976928,0.5649836,0.22874832
0.99814415,0.5650995,0.22863245
0.9980109,0.5650673,0.22866464
0.99799013,0.5650635,0.22866845
0.9976306,0.5649743,0.22875762
0.99727845,0.56488633,0.2288456
0.99756527,0.5649607,0.22877121
0.99756265,0.5649617,0.22877026
1.0003781,0.5656769,0.228055
0.99712205,0.5648532,0.22887874
0.99727416,0.56489325,0.22883868
0.9976711,0.5649953,0.22873664
0.99742675,0.56493497,0.22879696
0.9967189,0.5647569,0.22897506
0.99687266,0.5647979,0.22893405
0.9970002,0.5648315,0.22890043
0.9970379,0.56484246,0.22888947
0.9969723,0.5648279,0.22890401
0.99691224,0.5648141,0.22891784
0.9970522,0.56485105,0.22888088
0.9968405,0.5647993,0.22893262
0.9965787,0.5647342,0.2289977
0.9967041,0.56476736,0.22896457
0.996614,0.5647464,0.22898555
0.9966693,0.56476235,0.22896957
0.99662304,0.5647521,0.22897983
0.9966438,0.5647588,0.22897315
0.9965472,0.5647361,0.2289958
0.99639606,0.5646994,0.22903252
0.9972851,0.5649271,0.22880483
0.99636126,0.5646937,0.22903824
0.9964068,0.56470704,0.22902489
0.99633694,0.5646908,0.2290411
0.99624896,0.5646703,0.2290616
0.9962933,0.56468344,0.22904849
0.99613667,0.5646453,0.22908664
0.99618816,0.5646601,0.22907186
0.9962492,0.56467724,0.22905469
0.9960849,0.5646367,0.22909522
0.9961419,0.56465364,0.2290783
0.9960699,0.56463695,0.22909498
0.9960401,0.564631,0.22910094
0.99603033,0.56463003,0.2291019
0.9960046,0.56462574,0.22910619
0.9959607,0.56461596,0.22911596
0.99588704,0.56459904,0.22913289
0.99598503,0.564626,0.22910595
0.9960356,0.5646405,0.2290914
0.9958205,0.56458783,0.2291441
0.995801,0.5645845,0.22914743
0.9958143,0.56458974,0.22914219
0.99578404,0.5645838,0.22914815
0.9956589,0.56455374,0.22917819
0.9956536,0.5645542,0.22917771
0.9956999,0.56456804,0.22916389
0.9956572,0.56455874,0.22917318
0.99602795,0.5646558,0.22907615
0.9955523,0.5645356,0.22919631
0.99554753,0.56453633,0.2291956
0.9954848,0.56452227,0.22920966
0.99543834,0.5645125,0.22921944
0.9954345,0.56451344,0.22921848
0.9953704,0.5644989,0.22923303
0.9954033,0.56450915,0.22922277
0.99533606,0.56449366,0.22923827
0.9953096,0.56448936,0.22924256
0.99528766,0.56448555,0.22924638
0.99556947,0.56455994,0.22917199
0.9951823,0.5644624,0.2292695
0.99516296,0.5644593,0.2292726
0.99514174,0.564456,0.22927594
0.9950924,0.5644455,0.22928643
0.9950614,0.5644393,0.22929263
0.99502134,0.5644312,0.22930074
0.99538875,0.5645275,0.22920442
0.9949877,0.5644264,0.2293055
0.99493194,0.5644145,0.22931743
0.99489594,0.5644069,0.22932506
0.99486923,0.56440234,0.22932959
0.99483013,0.56439424,0.22933769
0.99479866,0.5643885,0.22934341
0.99479437,0.5643892,0.2293427
0.9947307,0.5643749,0.229357
0.99469495,0.5643678,0.22936416
0.9946723,0.5643642,0.22936773
0.9946327,0.5643561,0.22937584
0.9945965,0.5643492,0.22938275
0.9945576,0.5643413,0.22939062
0.99452305,0.5643344,0.22939754
0.9944794,0.5643256,0.22940636
0.99444246,0.5643182,0.22941375
0.9954431,0.56457853,0.2291534
0.9943676,0.5643027,0.22942924
0.9943309,0.564296,0.22943592
0.9942987,0.56428957,0.22944236
0.9942665,0.5642836,0.22944832
0.9942188,0.5642736,0.22945833
0.9941857,0.56426716,0.22946477
0.9941449,0.56425905,0.22947288
0.99411225,0.5642526,0.22947931
0.9940696,0.56424403,0.2294879
0.99410033,0.5642543,0.22947764
0.9939909,0.56422853,0.2295034
0.9939616,0.56422305,0.22950888
0.99391794,0.564214,0.22951794
0.99387836,0.5642061,0.2295258
0.9938357,0.56419706,0.22953486
0.9938381,0.56420016,0.22953176
0.9937563,0.5641811,0.22955084
