complexity,accuracy,distortion,mse,round,trial
5.531311e-05,4.7683716e-07,1.0608764,416.49988,0.0,1.0
0.0001077652,1.9073486e-06,1.0608749,416.49884,1.0,1.0
0.00068616867,1.7642975e-05,1.0608592,416.4909,2.0,1.0
0.004641533,0.00012493134,1.0607519,416.4351,3.0,1.0
0.030829906,0.0008773804,1.0599995,416.03476,4.0,1.0
0.18528938,0.00584507,1.0550318,413.39133,5.0,1.0
0.77154875,0.025816917,1.0350599,404.3164,6.0,1.0
1.6212754,0.04784727,1.0130296,398.9066,7.0,1.0
2.0460463,0.048519135,1.0123577,400.18597,8.0,1.0
2.204627,0.05454302,1.0063338,396.27588,9.0,1.0
2.2556534,0.06264067,0.9982362,391.17395,10.0,1.0
2.2669606,0.06795883,0.992918,388.07166,11.0,1.0
2.268899,0.06850147,0.9923754,387.7788,12.0,1.0
2.2689042,0.0685029,0.99237394,387.77832,13.0,1.0
2.2689033,0.068502426,0.9923744,387.77832,14.0,1.0
2.2689013,0.06850195,0.9923749,387.77832,15.0,1.0
2.2689004,0.068502426,0.9923744,387.77826,16.0,1.0
2.268899,0.0685029,0.99237394,387.77823,17.0,1.0
2.2688966,0.068502426,0.9923744,387.77823,18.0,1.0
2.2688951,0.0685029,0.99237394,387.77823,19.0,1.0
2.2688937,0.06850195,0.9923749,387.7782,20.0,1.0
2.2688923,0.06850338,0.99237347,387.77814,21.0,1.0
2.2688913,0.06850338,0.99237347,387.77814,22.0,1.0
2.2688894,0.06850195,0.9923749,387.77814,23.0,1.0
2.2688885,0.06850338,0.99237347,387.7781,24.0,1.0
2.2688866,0.068502426,0.9923744,387.77808,25.0,1.0
2.2688847,0.068502426,0.9923744,387.77805,26.0,1.0
2.2688828,0.068502426,0.9923744,387.778,27.0,1.0
2.2688808,0.068502426,0.9923744,387.778,28.0,1.0
2.2688794,0.06850338,0.99237347,387.778,29.0,1.0
2.268878,0.06850195,0.9923749,387.77795,30.0,1.0
2.2688766,0.06850195,0.9923749,387.77795,31.0,1.0
2.2688746,0.0685029,0.99237394,387.77792,32.0,1.0
2.2688732,0.068502426,0.9923744,387.77792,33.0,1.0
2.2688718,0.06850195,0.9923749,387.7779,34.0,1.0
2.2688704,0.068502426,0.9923744,387.77783,35.0,1.0
2.2688684,0.068502426,0.9923744,387.77783,36.0,1.0
2.2688665,0.06850338,0.99237347,387.77783,37.0,1.0
2.2688646,0.06850338,0.99237347,387.77774,38.0,1.0
2.2688632,0.06850195,0.9923749,387.77774,39.0,1.0
2.2688618,0.0685029,0.99237394,387.77774,40.0,1.0
2.268859,0.0685029,0.99237394,387.77774,41.0,1.0
2.2688584,0.068502426,0.9923744,387.77768,42.0,1.0
2.268857,0.0685029,0.99237394,387.77768,43.0,1.0
2.268855,0.068502426,0.9923744,387.77765,44.0,1.0
2.2688527,0.068502426,0.9923744,387.77765,45.0,1.0
2.2688508,0.0685029,0.99237394,387.7776,46.0,1.0
2.2688494,0.068502426,0.9923744,387.77756,47.0,1.0
2.268848,0.068502426,0.9923744,387.7776,48.0,1.0
2.2688465,0.0685029,0.99237394,387.77756,49.0,1.0
2.2688446,0.06850338,0.99237347,387.77753,50.0,1.0
2.2688432,0.06850338,0.99237347,387.77753,51.0,1.0
2.2688413,0.068502426,0.9923744,387.7775,52.0,1.0
2.2688394,0.06850338,0.99237347,387.77747,53.0,1.0
2.2688375,0.0685029,0.99237394,387.77747,54.0,1.0
2.268837,0.068502426,0.9923744,387.77744,55.0,1.0
2.268835,0.0685029,0.99237394,387.77744,56.0,1.0
2.2688327,0.068502426,0.9923744,387.7774,57.0,1.0
2.2688313,0.06850338,0.99237347,387.77734,58.0,1.0
2.2688298,0.068502426,0.9923744,387.77734,59.0,1.0
2.268828,0.06850338,0.99237347,387.77734,60.0,1.0
2.268826,0.068502426,0.9923744,387.7773,61.0,1.0
2.2688236,0.0685029,0.99237394,387.77725,62.0,1.0
2.2688217,0.068502426,0.9923744,387.77725,63.0,1.0
2.2688208,0.0685029,0.99237394,387.77722,64.0,1.0
2.268818,0.0685029,0.99237394,387.77716,65.0,1.0
2.268817,0.0685029,0.99237394,387.77716,66.0,1.0
2.268815,0.06850338,0.99237347,387.7771,67.0,1.0
2.2688131,0.06850338,0.99237347,387.7771,68.0,1.0
2.2688122,0.06850338,0.99237347,387.77707,69.0,1.0
2.2688103,0.06850338,0.99237347,387.77707,70.0,1.0
2.2688084,0.06850338,0.99237347,387.77704,71.0,1.0
2.2688065,0.06850338,0.99237347,387.777,72.0,1.0
2.2688046,0.0685029,0.99237394,387.77698,73.0,1.0
2.2688026,0.06850338,0.99237347,387.77698,74.0,1.0
2.2688012,0.06850338,0.99237347,387.77695,75.0,1.0
2.2687984,0.0685029,0.99237394,387.7769,76.0,1.0
2.2687964,0.06850338,0.99237347,387.7769,77.0,1.0
2.2687955,0.06850386,0.992373,387.77686,78.0,1.0
2.2687936,0.06850386,0.992373,387.77682,79.0,1.0
2.2687912,0.06850338,0.99237347,387.7768,80.0,1.0
2.2687898,0.06850338,0.99237347,387.7768,81.0,1.0
2.2687879,0.06850338,0.99237347,387.77673,82.0,1.0
2.268786,0.06850433,0.9923725,387.77667,83.0,1.0
2.2687845,0.06850386,0.992373,387.77667,84.0,1.0
2.2687817,0.06850338,0.99237347,387.7766,85.0,1.0
2.2687793,0.06850338,0.99237347,387.77658,86.0,1.0
2.2687774,0.06850338,0.99237347,387.77658,87.0,1.0
2.2687755,0.06850338,0.99237347,387.77658,88.0,1.0
2.2687736,0.06850338,0.99237347,387.77652,89.0,1.0
2.2687721,0.06850338,0.99237347,387.7765,90.0,1.0
2.2687697,0.06850386,0.992373,387.77652,91.0,1.0
2.2687683,0.0685029,0.99237394,387.7765,92.0,1.0
2.2687664,0.06850338,0.99237347,387.77643,93.0,1.0
2.268765,0.06850338,0.99237347,387.77637,94.0,1.0
2.268763,0.06850338,0.99237347,387.77634,95.0,1.0
2.2687607,0.06850338,0.99237347,387.77628,96.0,1.0
2.2687588,0.06850338,0.99237347,387.77628,97.0,1.0
2.2687569,0.06850338,0.99237347,387.77625,98.0,1.0
2.2687545,0.06850433,0.9923725,387.77618,99.0,1.0
2.268753,0.06850338,0.99237347,387.77615,100.0,1.0
2.2687511,0.06850338,0.99237347,387.77615,101.0,1.0
2.2687492,0.06850386,0.992373,387.77612,102.0,1.0
