complexity,mse
0.0,2.5
2.861023e-06,2.322721
1.04904175e-05,2.157517
1.9073486e-05,2.0116763
2.861023e-05,1.8889318
3.8146973e-05,1.7896619
4.696846e-05,1.711881
5.5789948e-05,1.6523805
6.508827e-05,1.6076386
7.534027e-05,1.5743753
8.6307526e-05,1.549804
9.870529e-05,1.5316923
0.00011205673,1.5183185
0.0001270771,1.5083895
0.00014424324,1.5009491
0.00016236305,1.4953003
0.00018239021,1.4909377
0.00020360947,1.4874978
0.00022697449,1.4847192
0.00025177002,1.4824146
0.00027799606,1.4804499
0.0003054142,1.4787295
0.00033473969,1.477184
0.00036525726,1.4757649
0.00039720535,1.4744365
0.00043082237,1.4731737
0.00046563148,1.4719582
0.0005021095,1.4707768
0.00053977966,1.4696467
0.0005786419,1.4685519
0.00061941147,1.4674515
0.00066137314,1.4663546
0.0007042885,1.4652612
0.000749588,1.4641614
0.00079512596,1.4630737
0.00084257126,1.4619793
0.00089144707,1.4608777
0.00094151497,1.4597876
0.0009932518,1.4586904
0.0010461807,1.4576044
0.0011000633,1.4565107
0.0011558533,1.4554095
0.0012125969,1.454319
0.0012710094,1.45323
0.0013308525,1.4521425
0.0013921261,1.4510467
0.0014541149,1.4499618
0.0015182495,1.4488684
0.0015830994,1.4477764
0.0016496181,1.4466853
0.0017175674,1.4455953
0.0017867088,1.444506
0.0018577576,1.4434178
0.0019292831,1.4423306
0.0020024776,1.4412351
0.0020775795,1.4401492
0.0021533966,1.4390644
0.0022306442,1.4379711
0.0023093224,1.4368876
0.002389431,1.4357958
0.0024709702,1.4347138
0.0025537014,1.4336231
0.0026378632,1.4325334
0.0027236938,1.4314532
0.0028104782,1.4303646
0.0028984547,1.4292765
0.0029883385,1.428189
0.003079176,1.4271023
0.003171444,1.4260252
0.003264904,1.4249394
0.003360033,1.4238541
0.0034561157,1.4227693
0.0035541058,1.4216852
0.003652811,1.4206016
0.0037534237,1.4195185
0.0038547516,1.4184269
0.00395751,1.4173445
0.0040621758,1.4162626
0.004167795,1.4151816
0.004274845,1.4141009
0.0043833256,1.4130205
0.0044927597,1.4119319
0.004604101,1.4108524
0.004716158,1.4097736
0.0048298836,1.408695
0.004944563,1.4076083
0.0050611496,1.4065306
0.0051789284,1.4054536
0.005297661,1.404368
0.005418062,1.4032917
0.005539894,1.402216
0.0056626797,1.4011319
0.0057868958,1.4000568
0.0059127808,1.3989824
0.0060396194,1.3978994
0.0061683655,1.3968258
0.0062975883,1.3957438
0.0064287186,1.394671
0.0065608025,1.3935901
0.006694317,1.392518
0.0068290234,1.391438
0.006965637,1.3903668
0.0071029663,1.3892963
0.007241726,1.3882172
0.0073821545,1.3871475
0.0075235367,1.3860694
0.007665634,1.3849919
0.0078098774,1.3839234
0.007955074,1.3828466
0.00810194,1.381779
0.00824976,1.3807032
0.008399248,1.3796365
0.008549452,1.3785615
0.008701324,1.3774872
0.008854866,1.3764215
0.009009123,1.3753481
0.00916481,1.3742836
0.00932169,1.3732107
0.00948,1.3721385
0.00963974,1.3710753
0.009800434,1.3700039
0.009962559,1.3689332
0.010126114,1.3678713
0.010290861,1.3668013
0.010456562,1.365732
0.010624409,1.3646712
0.010792732,1.3636026
0.010962725,1.3625348
0.011133671,1.3614755
0.011306286,1.3604083
0.011479616,1.3593416
0.011654854,1.358284
0.011831284,1.357218
0.01200819,1.356153
0.012187958,1.3550966
0.012367249,1.3540323
0.012548447,1.3529685
0.012731791,1.3519138
0.012915134,1.3508508
0.013100147,1.3497884
0.013286114,1.3487265
0.013474464,1.3476737
0.013662815,1.3466127
0.013852835,1.3455523
0.014044046,1.3444924
0.01423645,1.3434334
0.014430761,1.3423827
0.014625549,1.3413243
0.014821529,1.3402667
0.0150203705,1.3392177
0.015218735,1.3381608
0.0154185295,1.3371044
0.015619516,1.3360486
0.015821695,1.3349936
0.016026497,1.333947
0.016231298,1.3328929
0.016437054,1.3318391
0.016644478,1.3307861
0.016854048,1.3297418
0.017063856,1.3286896
0.01727438,1.327638
0.017486572,1.3265871
0.017699957,1.3255366
0.017915726,1.3244951
0.018131495,1.3234456
0.018348455,1.3223968
0.01856637,1.3213484
0.018785715,1.3203008
0.019007921,1.319262
0.019229412,1.3182154
0.019452572,1.3171692
0.019676924,1.3161237
0.01990199,1.3150789
0.020130634,1.314043
0.020358324,1.312999
0.020586967,1.3119557
0.02081728,1.3109132
0.021048546,1.3098712
0.021281242,1.3088298
0.0215168,1.3077972
0.021751642,1.3067567
0.021987438,1.305717
0.022224903,1.304678
0.022463322,1.3036392
0.022702932,1.3026013
0.022943497,1.3015642
0.023187637,1.3005356
0.023430824,1.2994993
0.023674965,1.2984637
0.023920536,1.2974287
0.024166584,1.2963946
0.02441454,1.295361
0.02466631,1.2943358
0.024916172,1.2933034
0.025167465,1.2922715
0.025419712,1.2912402
0.025672913,1.2902097
0.025927544,1.2891797
0.026186943,1.2881584
