complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.62474077984281,4.336104885034485,0.7755664428144176,2.9132733750014035,0.0450656437453669,0.0299058356951003,0.0002754039736489024,1.5089633048492863,0
