complexity,accuracy,distortion,mse,trial
2.0207424,1.9864316,2.1388268,20.838528,0
2.0211983,1.9869003,2.138358,20.798635,1
2.0171375,1.9828076,2.1424508,21.091429,2
2.0215802,1.9872351,2.1380234,20.80421,3
2.0156188,1.9813013,2.1439571,21.185461,4
2.0224972,1.9881253,2.1371331,20.760674,5
2.019596,1.9853439,2.1399145,20.878134,6
2.015151,1.980804,2.1444545,21.231445,7
