complexity,accuracy,distortion,mse,trial
1.6189508,0.7192974,3.405961,405.03467,0
1.6056657,0.69603586,3.4292226,397.09796,1
2.20638,1.1429024,2.982356,388.4948,2
2.2438464,1.1599145,2.965343,391.96686,3
1.6483269,0.62000895,3.5052495,386.67212,4
2.1394916,1.0137081,3.1115503,385.41077,5
2.2211695,1.0591941,3.0660644,413.11453,6
1.839077,0.9209838,3.2042747,385.3706,7
