complexity,mse
1.9073486e-06,66.50001
0.00022220612,35.935585
0.00047397614,34.492966
0.0007596016,34.002754
0.0010881424,33.749096
0.0014686584,33.588436
0.0019154549,33.47247
0.0024461746,33.37992
0.0030856133,33.29943
0.0038700104,33.22369
0.004851818,33.14691
0.0061120987,33.06328
0.0077795982,32.96556
0.010070801,32.843143
0.0133628845,32.678486
0.018362045,32.4401
0.026428223,32.068573
0.040153027,31.453953
0.06365204,30.429693
0.100324154,28.880426
0.1468172,27.00442
0.19812298,24.989065
0.24592113,23.209932
0.28910208,21.673805
0.32764196,20.361767
0.36208916,19.237745
0.39305305,18.26774
0.42107153,17.42381
0.4465866,16.683855
0.46995497,16.030466
0.47899342,16.429966
0.5113635,14.930973
0.5298395,14.464854
0.5478773,14.042419
0.5647917,13.656304
0.5808215,13.302712
0.59627914,12.977216
0.6115408,12.675024
0.62658405,12.391467
0.64149284,12.123136
0.64210796,11.966032
0.65302515,11.754011
0.663466,11.556419
0.67348194,11.371587
0.6831269,11.197968
0.6924553,11.034095
0.7015228,10.878546
0.7103944,10.729894
0.7191391,10.586662
0.72783756,10.447303
0.7365799,10.310176
0.7454624,10.1735935
0.7545891,10.03589
0.7640524,9.895569
0.77393055,9.751484
0.7842722,9.6029825
0.7950883,9.44998
0.80635834,9.29293
0.818028,9.132717
0.8300228,8.970498
0.8422556,8.807563
0.8547001,8.645199
0.8675809,8.488118
0.879683,8.341352
0.8917427,8.1729965
0.90385723,8.023494
0.9157486,7.878941
0.9239502,7.817053
0.93871593,7.6058784
0.9497447,7.477614
0.96045446,7.354851
0.97084045,7.2374787
0.9748087,7.2527204
0.99065065,7.0182376
1.0000877,6.9159536
1.0092244,6.8182573
1.0180736,6.724909
1.0266447,6.6356726
1.0349531,6.550313
1.0430102,6.468604
1.0508289,6.390325
1.058423,6.315266
1.065239,6.3489513
1.0729866,6.174008
1.0799809,6.1074367
1.0868001,6.0433373
1.0934548,5.9815445
1.1055231,5.9819984
1.1083345,5.8727326
1.1164689,5.8101583
1.1239748,5.7483225
1.1313844,5.687661
1.1385846,5.628282
1.1456361,5.57021
1.1526194,5.5134177
1.1595364,5.45788
1.1534009,5.4594183
1.1589637,5.41409
1.179699,5.2984686
1.1862593,5.247592
1.1982355,5.2105427
1.1992121,5.1489577
1.2056141,5.101115
1.1918516,5.1562023
1.1973329,5.114785
1.224761,4.96293
1.2310481,4.9185133
1.2139311,4.9918404
1.2476468,4.8330317
1.2503881,4.789519
1.2584877,4.747824
1.2366009,4.829297
1.242382,4.7887406
1.248208,4.7482066
1.2540779,4.7077055
1.2599869,4.667256
1.2659335,4.626883
1.2719097,4.58662
1.2779107,4.546502
1.2839298,4.506571
1.2899599,4.46687
1.2959933,4.427443
1.3020239,4.388336
1.308044,4.3495927
1.314045,4.3112545
1.3200207,4.273361
1.3259654,4.2359495
1.3318715,4.1990514
1.3377333,4.1626964
1.3435478,4.126908
1.349308,4.0917077
1.3568964,4.052503
1.3622227,4.0221257
1.367321,3.9926205
1.372323,3.9637172
1.3772564,3.9353266
1.3821182,3.907396
1.3869486,3.879898
1.3917532,3.8528116
1.3964748,3.8261068
1.4011669,3.7997766
1.4058313,3.7738109
1.4104681,3.7481985
1.4150801,3.7229314
1.4196672,3.6979976
1.4278646,3.6377459
1.4286866,3.6490908
1.4371872,3.5871203
1.437602,3.6014378
1.44626,3.5385222
1.4464178,3.5549896
1.4507403,3.5321963
1.4594235,3.4691753
1.4636984,3.4469502
1.4636536,3.4655254
1.4678745,3.443848
1.4720697,3.422437
1.4762392,3.401291
1.4803848,3.3804052
1.4845047,3.359778
1.4886007,3.3394036
1.492671,3.3192809
1.4967175,3.299404
1.5037293,3.2458384
1.5046215,3.2603755
1.5085926,3.24123
1.5124264,3.2223125
1.516346,3.2036443
1.5201273,3.1852045
1.5238857,3.1670008
1.5276179,3.1490352
1.5313225,3.1313088
1.5350027,3.1138215
1.5386529,3.0965738
1.5421772,3.0795696
1.5456762,3.062812
1.5491486,3.0463073
1.5525103,3.0300567
1.5559301,3.014065
1.5592432,2.9983342
1.5625343,2.982864
1.5657358,2.9676554
1.5689821,2.952698
1.5721474,2.9379904
1.5753484,2.9235184
1.5784788,2.9092789
1.5816345,2.895254
1.5847301,2.8814397
1.5878468,2.8678184
1.5909424,2.8543823
1.5940199,2.8411224
1.5970798,2.8280296
1.6001234,2.8150952
1.6031775,2.8023064
1.6061888,2.7896676
1.6092105,2.7771595
1.6121922,2.7647903
1.6151848,2.7525403
1.6181407,2.7404184
1.6211071,2.7284083
1.6240606,2.716511
1.6270013,2.7047226
1.6299105,2.6930485
1.6328306,2.6814702
1.6357193,2.6699998
1.638617,2.658621
1.6414871,2.647345
1.6443663,2.636157
1.6472168,2.6250687
1.6500597,2.6140716
1.6528926,2.6031654
1.6557178,2.5923486
1.658534,2.581621
1.6613245,2.5709908
1.6641064,2.5604496
1.6668644,2.550007
1.6696148,2.5396562
1.6723547,2.5293999
1.6750717,2.5192478
1.6778064,2.5091732
1.6805925,2.4991112
1.6833849,2.4890826
1.686183,2.4790833
1.6889877,2.4691093
1.6917996,2.4591582
1.6946201,2.4492257
1.6974502,2.4393106
1.7002888,2.4294102
1.7031369,2.419523
1.7059956,2.4096477
1.7088642,2.3997836
1.7117419,2.389931
1.7146301,2.3800902
1.7175274,2.3702614
1.7204332,2.360446
1.7233477,2.3506458
1.7262702,2.340863
1.7291994,2.331099
1.7321343,2.3213568
1.735074,2.3116386
1.738019,2.3019476
1.7409663,2.2922862
1.7439156,2.2826576
1.7468667,2.2730649
1.7498188,2.26351
1.752769,2.2539966
1.7557173,2.2445276
1.7586632,2.235104
1.7616062,2.22573
1.764545,2.2164068
1.767478,2.2071362
1.7704062,2.1979208
1.7733269,2.188762
1.7762413,2.1796613
1.7791471,2.1706197
1.7820454,2.1616387
1.784935,2.1527195
1.787816,2.1438627
1.7906871,2.1350687
1.7935486,2.1263385
1.7963996,2.117672
1.7992411,2.1090696
1.8020716,2.100532
1.8048916,2.0920587
1.8077011,2.0836494
1.8104982,2.0753043
1.8132849,2.0670235
1.816061,2.058806
1.8188276,2.0506516
1.8215809,2.0425599
1.8243241,2.0345304
1.8270559,2.0265632
1.8297768,2.0186567
1.8324871,2.0108109
1.835186,2.0030246
1.8378744,1.9952981
1.8571873,1.952818
1.8595953,1.945915
1.8622317,1.9390638
1.8646193,1.9322644
1.8669977,1.9255133
1.8696394,1.9188199
1.8719997,1.9121691
1.8743515,1.9055645
1.8766956,1.8990057
1.8775501,1.8921334
1.8798275,1.8855966
1.8839855,1.8796248
1.8862944,1.8732511
1.8885965,1.8669206
1.8908892,1.8606334
1.891325,1.8534977
1.8936424,1.8471953
1.8959041,1.8409307
1.8981628,1.8347061
1.9004602,1.8285182
1.9027119,1.8223686
1.9070807,1.8178369
1.9093122,1.8118846
1.9115353,1.8059714
1.9137526,1.8000977
1.91397,1.7921872
1.916224,1.7862638
1.9184403,1.7803758
1.9206514,1.7745266
1.9228859,1.7687125
1.925086,1.7629364
1.9273052,1.7571956
1.9294939,1.7514919
1.9316998,1.7458239
1.933877,1.7401922
1.936069,1.734596
1.9382339,1.7290356
1.9404116,1.72351
1.9444385,1.721819
1.9465494,1.7164913
1.9486532,1.7111974
1.9507513,1.7059363
1.9528418,1.7007084
1.9549255,1.6955128
1.9570036,1.6903497
1.9575224,1.6805533
1.9596386,1.6753365
1.9617357,1.6701509
1.9638376,1.6649992
1.9659319,1.6598816
1.9680104,1.6547917
1.9700923,1.6497375
1.9721575,1.6447111
1.974226,1.6397195
1.9762793,1.6347555
1.9783344,1.6298255
1.9803824,1.624927
2.0033464,1.5708797
2.0074148,1.5615005
2.0114594,1.552234
2.0154781,1.5430697
2.0194726,1.5340121
2.023446,1.5250587
2.0273957,1.5162073
2.0313263,1.5074555
2.0352345,1.4987924
2.0391226,1.4902242
2.0429916,1.481749
2.0468407,1.4733653
2.0506701,1.4650633
2.0544796,1.4568598
2.0582705,1.4487365
2.0620408,1.4407022
2.0657911,1.4327577
2.0695195,1.4249026
2.073223,1.4171468
2.0769053,1.4094803
2.0805645,1.4019035
2.0842009,1.3944153
2.0878143,1.3870153
2.0914025,1.3797024
2.0949664,1.3724848
2.098507,1.3653529
2.102024,1.358304
2.103938,1.3631678
2.1073656,1.3563694
2.110774,1.3496413
2.1141653,1.3429822
2.1192703,1.3242701
2.1226544,1.3176951
2.1260166,1.3111941
2.129363,1.3047559
2.132679,1.2984079
2.1359844,1.2921102
2.1392708,1.2858807
2.1425333,1.2797277
