complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.462724271276651,4.224359063929705,0.8873122641142244,3.3903598566800786,0.0682037563025669,0.1698096697579821,0.0006219087422438059,1.4040979245380092,0
