complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.4773664181848485,4.235248162386524,0.8764231656082799,3.351322661042006,0.0469253013295624,0.0281921590488971,0.00012370784146616072,1.4122120077768083,0
