complexity,accuracy,distortion,mse,trial
2.1145778,1.059238,0.8527899,8.666689,0
2.3156111,1.1574936,0.75453424,7.991411,1
2.9148378,1.5171518,0.394876,4.5789394,2
2.497017,1.4744625,0.43756533,1.8353373,3
2.4816494,1.4936676,0.41836023,8.572559,4
2.6676676,1.4147611,0.49726677,4.0514493,5
2.343943,1.1248097,0.7872176,6.8933334,6
2.662838,1.3365746,0.5754533,6.8465095,7
