complexity,accuracy,distortion
1.0660886696415803e-12,1.0659024487037344e-12,8.36488533019913
5.9886075491639935e-12,5.986891143455865e-12,8.364885330194209
2.290031671274825e-11,2.2896199090929014e-11,8.3648853301773
6.804370794606373e-11,6.803144197889086e-11,8.364885330132164
1.7146349026201944e-10,1.7143289164305635e-10,8.364885330028763
3.827866596736507e-10,3.8271790713737486e-10,8.364885329817477
7.767865732280729e-10,7.76646640054298e-10,8.364885329423549
1.4622979297739025e-09,1.462035552452649e-09,8.36488532873816
2.5812060318543225e-09,2.5807410312832774e-09,8.364885327619454
4.34677443093468e-09,4.3459903325627505e-09,8.364885325854205
7.05333069683903e-09,7.052060156834353e-09,8.364885323148135
1.091993013480997e-08,1.0917965611166666e-08,8.36488531928223
1.658943065187194e-08,1.6586436196372033e-08,8.36488531361376
2.4546540823752264e-08,2.454210635248374e-08,8.364885305658088
3.5195819925858334e-08,3.518949274984762e-08,8.364885295010703
4.9548826794475426e-08,4.9539905504064276e-08,8.36488528066029
6.871224330731227e-08,6.869986103647798e-08,8.364885261500334
9.357242742490648e-08,9.355550396288584e-08,8.36488523664469
1.2511315180886078e-07,1.2509067819358365e-07,8.364885205109518
1.6580206741648533e-07,1.6577219265299805e-07,8.364885164428003
2.167646192939589e-07,2.1672575198808077e-07,8.364885113474443
2.794825029951244e-07,2.7943230606815503e-07,8.364885050767889
3.565128612117103e-07,3.5644875167188757e-07,8.364884973751444
4.531049851631187e-07,4.53023529254807e-07,8.364884877176666
5.661741843736757e-07,5.660720703337566e-07,8.364884764128124
7.07004449324746e-07,7.068770961373107e-07,8.3648846233231
8.748537087410133e-07,8.746964241968637e-07,8.364884455503772
1.071467100216297e-06,1.0712743331971418e-06,8.364884258925862
1.3019251088701652e-06,1.3016914643199958e-06,8.364884028508731
1.5825574906175216e-06,1.582272221399958e-06,8.364883747927975
1.9102589254969933e-06,1.909915482065302e-06,8.364883420284713
2.2900743373870054e-06,2.2896637538565815e-06,8.36488304053644
2.7200033657164197e-06,2.719514639378401e-06,8.364882610685555
3.2152195768627437e-06,3.2146404205035143e-06,8.364882115559775
3.8094866652603105e-06,3.8088032890855108e-06,8.364881521396907
4.462785195856385e-06,4.46198487651022e-06,8.36488086821532
5.21410889682683e-06,5.213175424511515e-06,8.364880117024772
6.0700643142637005e-06,6.068975884777361e-06,8.36487926122431
7.031829427962526e-06,7.030569847254751e-06,8.364878299630348
8.183497132166665e-06,8.182034283933122e-06,8.364877148165911
9.445890058279826e-06,9.444196609385315e-06,8.364875886003587
1.0858317760722273e-05,1.085637515480766e-05,8.36487447382504
1.2482493770432553e-05,1.2480262912812178e-05,8.364872849937283
1.4277911004292456e-05,1.427536452062652e-05,8.364871054835675
