complexity,accuracy
2.6282978,2.6092463
2.6282978,2.6092463
2.6282978,2.6092463
2.6282988,2.609249
2.6282988,2.6092472
2.6282978,2.6092472
2.6282988,2.6092463
2.6282969,2.6092482
2.6282997,2.6092482
2.6282978,2.6092482
2.6282978,2.6092463
2.6282978,2.6092472
2.6155796,2.5967941
2.6155796,2.5967922
2.6155796,2.5967932
2.6155796,2.5967941
2.6155787,2.5967922
2.6155796,2.5967932
2.6155806,2.596795
2.6155796,2.5967941
2.6155796,2.5967932
2.6155787,2.5967941
2.6155787,2.5967941
2.6155796,2.5967941
2.6445923,2.6251764
2.6445923,2.6251764
2.6445923,2.6251755
2.6445923,2.6251764
2.6445913,2.6251755
2.6445923,2.6251764
2.6445923,2.6251764
2.6445923,2.6251755
2.6445923,2.6251764
2.6445923,2.6251764
2.6445923,2.6251764
2.6445923,2.6251774
2.6306515,2.6115427
2.6306534,2.6115446
2.6306524,2.6115427
2.6306515,2.6115446
2.6306524,2.6115456
2.6306534,2.6115437
2.6306515,2.6115427
2.6306515,2.6115427
2.6306524,2.6115437
2.6306534,2.6115437
2.6306524,2.6115437
2.6306505,2.6115446
2.6245613,2.605587
2.6245594,2.605585
2.6245613,2.605587
2.6245604,2.605585
2.6245613,2.605586
2.6245613,2.605586
2.6245604,2.605586
2.6245613,2.605586
2.6245594,2.605586
2.6245604,2.605585
2.6245613,2.605587
2.6245604,2.605586
2.6310158,2.6119022
2.6310177,2.6119022
2.6310167,2.6119022
2.6310167,2.6119032
2.6310167,2.6119022
2.6310158,2.6119022
2.6310158,2.6119022
2.6310158,2.6119022
2.6310167,2.6119032
2.6310158,2.6119022
2.6310167,2.6119032
2.6310177,2.6119022
2.6432438,2.6238575
2.6432428,2.6238585
2.643242,2.6238585
2.6432428,2.6238594
2.643241,2.6238575
2.6432428,2.6238585
2.643241,2.6238565
2.6432428,2.6238575
2.6432428,2.6238585
2.643242,2.6238575
2.643242,2.6238575
2.643242,2.6238575
2.649456,2.6299248
2.649455,2.6299248
2.649455,2.6299248
2.649454,2.6299248
2.649455,2.6299248
2.649455,2.6299248
2.649454,2.6299248
2.649457,2.6299257
2.649454,2.6299238
2.649455,2.6299248
2.649456,2.6299248
2.649455,2.6299238
