complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.214762422118728,3.16991091112466,1.9417604168356049,14.805913341027829,0.058606721830046,0.0946495713692416,8.060911006059874e-05,1.0678949395750656,0
