complexity,accuracy
5.289283050192604e-09,2.4085785943252875e-11
4.708271300009079e-09,2.1440055130180498e-11
3.9383402532086646e-09,1.7933966376816313e-11
2.785105587681197e-09,1.2682672471415e-11
2.019500755502446e-09,9.196215898236654e-12
1.4217747111490271e-09,6.4745570317044185e-12
1.365521163213068e-09,6.218204390597108e-12
1.001938190776447e-09,4.56299948834713e-12
7.291752668101687e-10,3.320710262998753e-12
5.149279137445392e-10,2.3452512007632625e-12
4.1012134973961434e-10,1.8679918075062854e-12
2.649652303614278e-10,1.2067321861969572e-12
1.846732271115211e-10,8.414433042749309e-13
1.2716504008361526e-10,5.79453973521521e-13
1.0038037747141695e-10,4.576373160455081e-13
5.555278303216344e-11,2.530007534013905e-13
3.5892755566554476e-11,1.642962540493324e-13
2.1425412099516557e-11,9.824663215734289e-14
1.3237267587137823e-11,6.086446831094144e-14
7.728127131955275e-12,3.575647157698361e-14
4.054757477909483e-12,1.9312365847237214e-14
1.9800086961821538e-12,9.947575971394031e-15
9.57991769304767e-13,5.0891143749784006e-15
3.299745383514135e-13,2.1571242528268707e-15
1.197213621498695e-13,1.0691139175664193e-15
4.760823329691605e-15,8.053684235710186e-16
-4.1060566158464955e-17,7.873823624594609e-16
