complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.970132967569377,3.734292851730304,34.9702187166737,6.7386233978023435,0.3612985157469262,0.040079947931729,0.0010939866438869,1.4095477386934674,0.8657814162824213,0.5351081437871398,0.0006417772538900673,1.4095477386934674,0
