complexity,accuracy,distortion,mse,trial
2.1848378,2.1848211,3.457622,18.24099,0
2.1860843,2.1860676,3.4563756,18.156155,1
2.1873608,2.1873446,3.4550986,18.041636,2
2.1853676,2.185351,3.4570923,18.231464,3
2.1841087,2.1840925,3.4583507,18.337347,4
2.1841083,2.184091,3.458352,18.33742,5
2.1841087,2.1840916,3.4583516,18.33736,6
2.1841087,2.1840916,3.4583516,18.33736,7
