complexity,accuracy,distortion,mse,trial
1.4989347,1.4959803,3.6156902,238.24461,0
1.4989252,1.4959698,3.6157007,238.2466,1
1.498848,1.4958935,3.615777,238.261,2
1.4988642,1.4959087,3.6157618,238.25795,3
1.4987411,1.4957867,3.6158838,238.28113,4
1.4499106,1.4471788,3.6644917,249.20242,5
1.4987411,1.4957867,3.6158848,238.2811,6
1.4987369,1.4957829,3.6158886,238.28197,7
