complexity,accuracy,distortion,mse,trial
0.00019598007,0.00018692017,1.9118409,16.49559,0
3.8146973e-05,3.5762787e-05,1.9119921,16.499155,1
4.7683716e-07,4.7683716e-07,1.9120274,16.499996,2
0.00010681152,0.00010061264,1.9119272,16.497597,3
0.0004811287,0.00045681,1.911571,16.489159,4
0.00057315826,0.00054597855,1.9114819,16.487066,5
0.0004105568,0.00039052963,1.9116373,16.49075,6
0.0005707741,0.00054216385,1.9114857,16.48715,7
