complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.679455839584584,3.5166099995398383,32.99597550413401,9.152836254898515,9.999810386214696e-05,9.20070022584754e-05,2.3929407950911754e-05,1.2688442211055277,0
