complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.572266681242854,4.2982656884777075,0.8134056396397416,3.036586755326049,0.3085578748401151,0.2163354977600111,0.0029121774201443357,1.4745811186910267,0
