complexity,mse
9.536743e-07,5479.9033
1.4834347,1028.8442
2.5208673,426.586
2.9246159,294.5015
3.2104053,229.04428
3.479353,181.2655
3.6978111,149.51222
3.8692455,128.6867
4.0266867,111.8003
4.1655607,98.79351
4.2967644,87.8352
4.427355,77.99735
4.5468483,69.691444
4.652911,62.94482
4.752266,57.09889
4.847802,51.86329
4.9359045,47.346973
5.017379,43.42424
5.0918903,40.045467
5.1630383,36.990753
5.231636,34.198174
5.2954025,31.729275
5.3554373,29.513065
5.412483,27.502157
5.469899,25.568628
5.523988,23.825857
5.5739336,22.278004
5.6197367,20.884832
5.6630974,19.65831
5.702962,18.545021
5.7401886,17.53613
5.7756033,16.603996
5.8110647,15.7143
5.844268,14.900974
5.8753347,14.161417
5.9045057,13.487356
5.9327,12.858366
5.9593716,12.277235
5.9847155,11.741087
6.009156,11.237522
6.033148,10.755532
6.0568113,10.292156
6.083703,9.778788
6.1109133,9.270873
6.135558,8.821249
6.1582346,8.426095
6.179228,8.086313
6.196699,7.752976
6.2158623,7.4965215
6.2299232,7.2031455
6.2449436,6.9625807
6.259821,6.7364807
6.278101,6.529336
6.288496,6.316288
6.302065,6.1226172
6.3108215,5.964353
6.322508,5.797307
6.333767,5.6392555
6.344615,5.489631
6.3550835,5.347759
6.365201,5.21294
6.3750086,5.084474
6.38457,4.9612823
6.3940277,4.8414373
6.4034443,4.7239695
6.4127007,4.6102834
6.4217777,4.5004888
6.4306564,4.3946834
6.4393272,4.292864
6.4478273,4.194496
6.456195,4.0990353
6.464446,4.0061994
6.4725685,3.9160843
6.4805393,3.8288808
6.4883404,3.7448213
6.4959393,3.664031
6.5033417,3.5863698
6.510557,3.5116682
6.5175867,3.4398124
6.524438,3.3706305
6.531109,3.304007
6.537588,3.2398727
6.543875,3.178204
6.5501013,3.1183
6.556821,3.0572395
6.562972,3.0003898
6.568966,2.9453413
6.5748415,2.8919141
6.5806274,2.8400035
6.5862923,2.7895231
6.5918713,2.7404037
6.5973673,2.69259
6.602785,2.6460283
6.608099,2.6006594
6.6133337,2.556449
6.618496,2.5133588
6.623582,2.471352
6.629382,2.416015
6.63442,2.3749516
6.638381,2.3514516
6.6431465,2.3134115
6.649032,2.2582238
6.65374,2.2213569
6.6570835,2.2047079
6.661583,2.1701736
6.6660223,2.1364474
6.670398,2.1035025
6.6747155,2.0713112
6.680373,2.0195172
6.6831303,2.0090792
6.687276,1.9790118
6.6913667,1.9496106
6.695357,1.9208486
6.69934,1.8927356
6.7032695,1.8652354
6.7071033,1.8383262
6.710933,1.8120052
6.714666,1.7862402
6.7183986,1.7610306
6.722082,1.7363503
6.7256713,1.7121891
6.729263,1.6885356
6.732764,1.6653767
6.7362614,1.642702
6.739673,1.6205007
6.7430806,1.5987608
6.746404,1.5774748
6.7497263,1.5566272
6.7529635,1.5362164
6.7561607,1.5162281
6.7593527,1.4966509
6.7624664,1.4774836
6.765538,1.4587134
6.7685704,1.4403334
6.771562,1.4223353
6.774514,1.4047123
6.7774267,1.3874575
6.7802677,1.3705716
6.783073,1.3540428
6.7858133,1.3378736
6.7885194,1.3220525
6.7911434,1.306595
6.7937193,1.2914922
6.7962027,1.2767781
6.7985573,1.2625176
6.8006797,1.2490625
6.8030186,1.2358253
6.8054833,1.2224563
6.8079314,1.2092795
6.810359,1.1963067
6.812764,1.1835325
6.8151493,1.170953
6.8175116,1.1585733
6.819853,1.1463946
6.82217,1.1344125
6.8244667,1.1226213
6.8267384,1.1110152
6.8289914,1.0995883
6.8312244,1.088336
6.8334365,1.0772543
6.835631,1.0663395
6.8378143,1.0555606
6.8399906,1.0449076
6.842139,1.0344387
6.8442674,1.024132
6.846381,1.013976
6.8484707,1.0039884
6.8505406,0.9941572
6.852592,0.9844801
6.8546205,0.9749646
6.8566284,0.9655984
6.858623,0.9563695
6.86059,0.94730514
6.8625464,0.9383642
6.8644733,0.9295849
6.866388,0.92093587
6.868278,0.9124347
6.8701477,0.9040693
6.872001,0.8958373
6.873834,0.8877365
6.8756423,0.87977386
6.8774343,0.8719366
6.879208,0.8642221
6.8809643,0.85662705
6.8826942,0.84915704
6.8844094,0.8417988
6.8861084,0.8345472
6.8877835,0.8274065
6.8894477,0.82036006
6.891106,0.81339633
6.8927517,0.80652577
6.894373,0.799758
6.8959813,0.7930838
6.8975854,0.7864933
6.899165,0.78000426
6.900731,0.7736063
6.902275,0.76730704
6.903814,0.7610852
6.905331,0.75495756
6.906845,0.7489031
6.9083357,0.74293876
6.909825,0.7370438
6.911291,0.7312355
6.912755,0.72549325
6.914207,0.71982515
6.9156475,0.7142299
6.9170766,0.708707
6.9185023,0.7032455
6.919907,0.69786495
6.921319,0.6925354
6.9227185,0.68727595
6.9241138,0.68207663
6.925503,0.67694724
6.926889,0.6718779
6.92829,0.66685927
6.9297156,0.6618918
6.9311123,0.6570158
6.9325714,0.652183
6.9340515,0.6474239
6.936399,0.6425606
6.937804,0.63807625
6.9390836,0.63367665
6.9403515,0.6293395
6.941613,0.62506324
6.9428654,0.62084574
6.9441113,0.6166846
6.945275,0.61258054
6.9465036,0.60852855
6.9476457,0.60452926
6.948779,0.60057837
6.9499855,0.5966824
6.9510994,0.59283084
6.9522047,0.5890249
6.953388,0.5852745
6.9544764,0.5815631
6.955555,0.5778951
6.9566283,0.57426953
6.95778,0.57070094
6.9588366,0.567164
6.959883,0.5636672
6.960921,0.5602101
6.960408,0.55463225
6.963072,0.5534328
6.9640875,0.5500963
6.9650965,0.5467968
6.9660964,0.5435338
6.9655514,0.53771037
6.9665594,0.5344546
6.9675593,0.53123826
6.970135,0.5308646
6.9711,0.5277802
6.9720592,0.5247287
6.9714904,0.51876056
6.972461,0.51573867
6.973415,0.51274127
6.974364,0.50977725
6.975313,0.506855
6.9777894,0.50712246
6.978704,0.50429255
6.9796104,0.50149155
6.9790225,0.49544474
6.979943,0.49267384
6.9808455,0.48992255
6.9817443,0.48720035
6.9826365,0.48450714
6.9835215,0.4818427
6.985931,0.48270488
6.986791,0.48012513
6.987647,0.47757038
6.9870205,0.47148398
6.987877,0.46895784
6.9887357,0.46646753
6.9895787,0.46399367
6.990426,0.46155465
6.991259,0.45913085
6.9920974,0.4567406
6.992919,0.45436406
6.995265,0.45570868
6.996071,0.4533915
6.996871,0.4510956
6.996172,0.4450906
6.9969807,0.44283402
6.9977746,0.4405902
6.998574,0.43837768
6.9993553,0.4361773
7.000136,0.43399867
7.0009203,0.43185043
7.0016885,0.42971376
7.002465,0.42760715
7.0032244,0.42551124
7.0055437,0.42724925
7.0062895,0.42519447
7.007032,0.42315757
7.0062413,0.4173427
7.00699,0.41535255
7.007723,0.4133714
7.0084653,0.41141734
7.0091896,0.40947193
7.009923,0.4075527
7.0106544,0.4056505
7.0113673,0.40375587
7.0120907,0.40188646
7.012811,0.4000332
7.0135126,0.39818648
7.014226,0.39636394
7.016522,0.398307
7.0172105,0.39650455
7.0178947,0.39471686
7.017035,0.38921267
7.017716,0.3874537
7.018413,0.38571727
7.0190873,0.3839856
7.0197783,0.3822757
7.020447,0.38057035
7.021135,0.3788862
7.0217977,0.3772063
7.0224767,0.37554723
7.0231338,0.37389186
7.023789,0.37224886
7.0244627,0.37062573
7.0251126,0.36900613
7.025759,0.3673983
7.026403,0.3658021
7.027066,0.36422485
7.0277057,0.36265087
7.029878,0.36500564
7.0305004,0.3634735
7.03112,0.361953
7.0302343,0.35646573
7.030859,0.3549466
7.031506,0.3534458
7.0321264,0.35194775
7.0327454,0.35046032
7.0396476,0.33416137
7.040861,0.33135444
7.042063,0.32858813
7.043256,0.32586205
7.0458593,0.327887
7.0456104,0.32052743
7.046771,0.31791756
7.047902,0.31533742
7.0490465,0.3128015
7.0501785,0.31030166
7.0513005,0.30783722
7.0524135,0.30540752
7.053518,0.30301195
7.0546126,0.30064976
7.0556974,0.2983205
7.056774,0.29602337
7.0578413,0.29375783
7.0589,0.29152322
7.0599494,0.28931895
7.0609913,0.28714442
7.062024,0.2849992
7.063049,0.28288245
7.0640516,0.2807859
7.06632,0.28449786
7.0660625,0.27669019
7.0670557,0.27468234
7.068042,0.27270046
7.069021,0.27074403
7.06999,0.26881257
7.0709524,0.2669057
7.071911,0.2650228
7.0728583,0.26316363
7.0738,0.26132762
7.0747356,0.25951442
7.0756636,0.25772354
7.076586,0.2559545
7.0775,0.25420693
7.078409,0.25248033
7.0793114,0.25077426
7.0802064,0.24908829
7.081095,0.24742216
7.081979,0.2457754
7.082857,0.2441479
7.0837293,0.24253929
7.084594,0.2409495
7.085453,0.23937824
7.0863056,0.23782538
7.087162,0.23629893
7.0880046,0.23478195
7.088839,0.23328266
7.090868,0.23838228
7.0904937,0.23033608
7.091312,0.22888829
7.0921254,0.22745718
7.092933,0.2260424
7.093741,0.22465192
7.094537,0.2232689
7.0953274,0.2219015
7.096113,0.22054954
7.0968933,0.21921268
7.0976667,0.21789074
7.098439,0.21658345
7.09921,0.21529858
7.0999694,0.21401967
7.100723,0.21275483
7.101472,0.2115037
7.102217,0.2102662
7.1029577,0.20904204
7.103692,0.20783107
7.1044297,0.20664099
7.105155,0.20545553
7.1058764,0.20428263
7.1065907,0.20312212
7.107303,0.20197384
7.1080117,0.20083755
7.1087136,0.19971316
7.109419,0.19860862
7.110113,0.1975072
7.1108017,0.19641717
7.111488,0.1953383
7.1121674,0.19427046
7.112847,0.1932135
7.113519,0.1921672
7.1141887,0.19113146
7.11486,0.19011456
7.1155205,0.18909937
7.116176,0.18809427
7.1186323,0.19363038
7.117479,0.1861139
7.118125,0.1851383
7.118766,0.1841723
7.119404,0.18321568
7.120037,0.1822684
7.120673,0.18133882
7.121301,0.18040958
7.1219225,0.17948928
7.122543,0.17857777
7.1231575,0.17767493
7.1237698,0.17678064
7.1243796,0.17589477
7.1249847,0.17501721
7.1255865,0.17414786
7.1261916,0.17329524
7.1267867,0.17244183
7.1273785,0.17159626
7.1279674,0.17075847
7.1285534,0.1699283
7.129135,0.16910571
7.129714,0.16829054
7.130297,0.16749145
7.1308684,0.16669065
7.13144,0.16589697
7.132006,0.16511035
7.13257,0.1643306
7.133132,0.16355766
7.133698,0.16280027
7.134253,0.16204047
7.134804,0.1612872
7.135355,0.16054028
7.135903,0.15979972
7.1364546,0.15907417
7.136997,0.15834568
7.137536,0.15762317
7.1380725,0.15690659
7.138607,0.1561958
7.1391478,0.15549934
7.1396775,0.15479966
7.140205,0.15410545
7.1407294,0.1534167
7.1412516,0.1527332
7.1417823,0.15206353
7.142299,0.1513902
7.1428156,0.15072201
7.14333,0.15005875
7.1438417,0.14940043
7.144363,0.14875555
7.1448708,0.14810666
7.1453753,0.14746253
7.14588,0.14682306
7.1463814,0.14618823
7.146881,0.14555793
7.14738,0.14493215
7.1478863,0.14431958
7.1483803,0.1437026
7.148873,0.14309001
7.1493626,0.1424818
7.1498504,0.14187792
7.150337,0.14127833
7.150823,0.14068297
7.1513042,0.14009185
7.151785,0.13950494
7.152264,0.13892218
7.1527414,0.13834354
7.1532164,0.13776901
7.1536903,0.13719857
7.154172,0.13664107
7.1546416,0.13607861
7.1551085,0.13552013
7.1555734,0.13496558
7.1560388,0.13441493
7.1565,0.13386819
7.156961,0.1333253
7.1574183,0.13278621
7.1578755,0.13225093
7.1583314,0.13171943
7.158782,0.13119161
7.159245,0.13067646
7.1596937,0.13015592
7.160142,0.12963901
7.1605873,0.12912568
7.1610312,0.12861592
7.1614738,0.1281097
7.161927,0.12761597
7.1623664,0.12711656
7.162803,0.12662058
7.1632376,0.12612802
7.1636868,0.12564787
7.1641192,0.1251618
7.164549,0.12467905
7.1649785,0.124199554
7.1654234,0.12373226
7.1658487,0.123258896
7.1662717,0.122788735
7.1667166,0.12233061
7.167137,0.12186632
7.167556,0.12140507
7.167998,0.120955676
7.168415,0.12050007
7.16883,0.1200474
7.1692696,0.11960627
7.169684,0.11915904
7.170127,0.11872341
7.1705365,0.11828142
7.1709456,0.117842294
7.1713886,0.11741424
7.1717963,0.11698019
7.1722455,0.11655716
7.172649,0.116128
7.1731014,0.115709856
7.173502,0.11528542
7.1739025,0.11486367
7.1743608,0.11445214
7.174757,0.11403487
7.1751533,0.11362024
7.175617,0.113214925
7.17601,0.112804525
7.1764035,0.112396665
7.176876,0.11199729
7.1772676,0.11159342
7.1776567,0.11119203
7.1781397,0.110798486
7.178526,0.1104008
7.1789126,0.11000556
7.1792974,0.10961267
7.1797905,0.10922612
7.1801753,0.10883665
7.1805563,0.10844952
