comm_cost,complexity
4.074415401134725e-12,4.173824142442215e-12
9.714284345038318e-06,9.940260866556714e-06
0.00012838011049078646,0.0001310183316293908
0.004880177791066282,0.004975820186236489
1.039572270811806,1.0616478065754547
3.175505304613986,3.261842473862461
3.20950418527709,3.3073042595943147
3.215872650096621,3.317487332353327
3.217512568088103,3.3205210743261713
3.2179707718107395,3.3214827114745735
3.218100823008541,3.3217879871412097
3.218137960176817,3.3218843822591264
3.218148559641361,3.321914526261794
3.218151587623937,3.321923889501147
3.2181524567713304,3.321926792970666
3.2181527074927057,3.3219276927847323
3.2181527800308762,3.3219279711250977
3.2181528010301506,3.3219280569160983
3.2181528071119208,3.321928083272535
3.2181528088735867,3.321928091344348
3.2181528093839087,3.3219280938092925
3.218152809531747,3.321928094560072
3.2181528095745726,3.321928094788206
3.2181528095869827,3.3219280948573786
3.218152809590577,3.321928094878311
3.2181528095916194,3.3219280948846346
3.21815280959192,3.321928094886542
3.218152809592007,3.321928094887116
3.2181528095920338,3.3219280948872885
3.2181528095920395,3.3219280948873395
