complexity,accuracy,distortion,mse,trial
5.247896,1.911766,0.006099701,1.1646192,0
5.2071724,1.9112997,0.0065660477,1.2863684,1
5.395314,1.9123793,0.0054864883,0.89991426,2
5.384673,1.9110804,0.0067853928,1.0570924,3
4.577319,1.8970947,0.020771027,3.5457282,4
4.1527147,1.8824081,0.03545761,5.7567005,5
3.7256594,1.8490992,0.068766594,11.092655,6
3.9598584,1.8602715,0.0575943,9.885015,7
