complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.9726474276753656,3.736075193706752,34.30656761501763,6.728981519702133,0.361653352219622,0.0396032460422573,0.0008601386304746,1.4095477386934674,0.8602533516636541,0.4369123109257121,0.0006433125005842818,1.4095477386934674,0
