complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.978485813943214,3.849811808467498,1.2618595194615594,5.733726067379794,0.0465718467127149,0.0278707606643097,3.4257821601713e-05,1.2052609368708427,0
