complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.188301837374782,2.1694438406598717,17.236788808427995,61.12790854260938,3.9816104742434133e-05,9.999726472619372e-05,2.6496036839381618e-05,1.0307035175879398,0
