complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.645234847088558,2.606630059380324,25.309037851873356,32.721444240332275,0.8677411711674222,0.0156996857826854,0.0017234320539666,1.0613065326633166,1.2343276213578074,1.0820858806998397,0.0004937954082153798,1.060603015075377,0
