complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
2.8362891213165833,2.7818048212934796,30.911809658178683,25.43322292994583,2.6624772200398983,6.578754997922347,10.0,1.0,0.0035191473461255326,0.0039026808608862824,1.0799497487437186
2.839115736322677,2.784903416547471,30.87308819331634,24.991686467685113,2.419018440333134,4.86097389542643,11.0,1.0,0.003230295848925412,0.0034208763631561542,1.0803015075376885
2.8445260466389213,2.79030611195933,30.84106315303872,24.627798253782625,2.2223260365342163,3.658334409953392,12.0,1.0,0.0026828980266609083,0.0030246602070836412,1.0810050251256282
2.851282504588837,2.7968854594495047,30.809461917874465,24.31906909116521,2.042953901452985,2.863883285734464,13.0,1.0,0.002346655640768772,0.0026933450905544153,1.081708542713568
2.858569741458954,2.803898242817434,30.775216275520435,24.052204472382726,1.8685631397098952,2.3517817508540713,14.0,1.0,0.0019477659045495138,0.002414262708816084,1.0827638190954774
2.8658673366135927,2.8108718164428472,30.737272971581103,23.819104219456374,1.7056487731308392,2.030029467055334,15.0,1.0,0.0019072458954475203,0.0021784451328064965,1.083467336683417
2.87286047896583,2.8175227743618896,30.69505175158889,23.614501825248094,1.5566049881766606,1.8236381680150224,16.0,1.0,0.0016328261634352048,0.001979092798191905,1.0845226130653267
2.879375893231315,2.823697930714265,30.647683518689917,23.434609883024635,1.422067547593311,1.66214448694766,17.0,1.0,0.0023300548450881776,0.001810103764513376,1.0852261306532665
2.885335361729913,2.829331255794729,30.594761578369987,23.276398091403976,1.3072373126616423,1.5286242041442832,18.0,1.0,0.0019161430510644727,0.0016666085880320304,1.0859296482412062
2.890722065262813,2.8344126443154956,30.536862370220906,23.13724687260343,1.2108577587577791,1.4158237851903115,19.0,1.0,0.0020539744642760504,0.0015442075351472186,1.0866331658291457
2.895556562448207,2.8389656658111484,30.47535284015079,23.014803679221508,1.1270844303457714,1.321030774543189,20.0,1.0,0.001549991486028521,0.0014392396878294882,1.0873366834170854
2.8998800908171773,2.843032161280097,30.411938454852567,22.906935579889407,1.0542369368309554,1.2419152511913585,21.0,1.0,0.0011037343710491357,0.0013484519822593848,1.0876884422110553
2.903743377590951,2.8466619875697683,30.348253367121032,22.811719320788868,0.9910292195717494,1.1700562595392336,22.0,1.0,0.0014182843217694144,0.0012695314423948091,1.088391959798995
2.90719949980991,2.849906531903093,30.28586909456797,22.72744024029488,0.9361967155337736,1.1049878300752147,23.0,1.0,0.0018724182287334467,0.0012001618574694521,1.088743718592965
2.910299624404282,2.8528148934308595,30.226377844585286,22.652588485522603,0.8880262471567169,1.0457268042407522,24.0,1.0,0.0013884088781616621,0.0011388609301803752,1.0890954773869348
2.9130907174076768,2.8554318758115897,30.170571672666547,22.58584955330121,0.8455115440034351,0.9930500698668414,25.0,1.0,0.0012579934745958613,0.0010842493879078552,1.0894472361809047
2.915614539193207,2.857797152451499,30.118514008047143,22.526089851923576,0.8085219085072224,0.9443825376506948,26.0,1.0,0.001413295009494892,0.001035245453742093,1.0897989949748745
2.9179074342125295,2.859945148232791,30.070028693418003,22.47233912302175,0.7749482160535526,0.8994454673219165,27.0,1.0,0.0018595330814796412,0.000990998040276597,1.0901507537688444
2.920000576468235,2.8619053257391203,30.02486721537662,22.42377156134143,0.7452984079603586,0.8609478106156879,28.0,1.0,0.0013529781347422505,0.0009508337157373908,1.090502512562814
2.9219204474546965,2.863702672123467,29.982758965686088,22.379687056377243,0.7179416118026706,0.8262559819631139,29.0,1.0,0.000687978617445442,0.000914025215846629,1.090502512562814
2.923689406470793,2.865358259978976,29.943436338404528,22.339493499371237,0.6925725295954295,0.7940088388668173,30.0,1.0,0.0012520421594751096,0.0008802550812105601,1.090854271356784
2.925326270444466,2.86688980826809,29.906648996850777,22.30269068975972,0.6695077949069732,0.7645322864943503,31.0,1.0,0.0013276002172457001,0.0008492145934247561,1.0912060301507538
2.926846858132355,2.868312203798026,29.87217007567789,22.268856073149276,0.6479082919097747,0.7367877200144026,32.0,1.0,0.0007069066016177954,0.0008203118099305823,1.0912060301507538
2.928264477348777,2.869637965244701,29.839797125314544,22.237632341398616,0.6274734243932144,0.7107548459697925,33.0,1.0,0.0016800261628402565,0.0007935734269934422,1.0915577889447237
2.929590348157612,2.870877644498977,29.80935044035162,22.208716803158765,0.6079752582719374,0.6864227227152604,34.0,1.0,0.0006060088621009305,0.000768553462645968,1.0915577889447237
2.9308339630039324,2.8720401671959133,29.780670481623854,22.181852367757266,0.589400845400575,0.6635057513304046,35.0,1.0,0.0015858348974171468,0.000745250524161165,1.0919095477386935
