complexity,accuracy,distortion,mse,gNID,eps,beta,run
1.5495520577395663,1.549254046944716,5.2754136824211635,1673.581243340851,,,,0
1.549557049213675,1.5492590337624215,5.275408695603458,1673.5730595138689,,,,1
1.549532122721871,1.5492341213409482,5.275433608024931,1673.630231109627,,,,2
1.549528195776162,1.5492301985908714,5.275437530775008,1673.6358414153378,,,,3
1.5495294819528258,1.5492314829638687,5.275436246402011,1673.6348454382114,,,,4
1.5494896936088516,1.5491917184850745,5.275476010880805,1673.7263701542097,,,,5
1.5494485249874224,1.549150569779096,5.275517159586784,1673.8278309061147,,,,6
1.5478324869329185,1.547535447977582,5.2771322813882975,1677.606735272433,,,,7
