complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.1882703524087805,2.1694133028745988,15.829395786613576,61.12933232595668,8.457050152468726e-05,9.999866365435188e-05,2.6486113505750795e-05,1.0307035175879398,0
