complexity,accuracy,distortion,mse,gNID,eps,beta,run
4.365208639001139e-09,0.0,6.824667786586511,18149.706403570468,,,,0
6.6266245823953795e-09,0.0,6.824667784325088,18149.706400586383,,,,1
0.0,0.0,6.824667811548364,18149.706414283944,,,,2
0.0,0.0,6.824667800687957,18149.70639913094,,,,3
1.4301149420248294e-07,8.13843037406059e-08,6.824667647981576,18149.705009711768,,,,4
9.906388270763955e-05,9.897198086150638e-05,6.824568757385018,18148.76379666404,,,,5
0.41382709748137714,0.413722176567596,6.4109455527982835,13927.738898913718,,,,6
1.0448259165752525,1.044602239391125,5.7800654899747546,7057.3471045613005,,,,7
