comm_cost,complexity
5.134080630622051e-12,5.1340806305838636e-12
1.2674367492398623e-05,1.267436749239868e-05
0.00015854423536396366,0.0001585442353634629
0.007986963064068224,0.00798696306406823
1.4395002272699033,1.4395002272699033
3.3216289720560694,3.3216289720560686
3.321927405224006,3.321927405224006
3.3219280948873626,3.3219280948873626
