complexity,accuracy
4.971514480117377e-09,2.2638699689359124e-11
4.369609833763845e-09,1.9897856758452208e-11
3.6233068046027743e-09,1.649949876047548e-11
2.595168401216436e-09,1.1817314056277776e-11
2.1776926646638002e-09,9.916780382383e-12
1.8007304960023447e-09,8.200336804385534e-12
1.296568095541881e-09,5.9043789468381955e-12
9.404511937009925e-10,4.282566016247559e-12
7.221729994194303e-10,3.2892242961945787e-12
5.407729575991481e-10,2.4631273992528115e-12
4.0097103286992397e-10,1.826179258507723e-12
2.980693518903326e-10,1.3581095246967948e-12
1.809152802256612e-10,8.243900549801449e-13
1.4581886994596924e-10,6.646935784682518e-13
9.100906074604935e-11,4.1488222095517553e-13
5.823511360171756e-11,2.6584759101155335e-13
3.508167979208514e-11,1.6014316185983498e-13
2.453552445099541e-11,1.1225702501162482e-13
1.4862213009994276e-11,6.833496789881069e-14
8.489422708938041e-12,3.8987514502461936e-14
4.45985632277806e-12,2.1221232694523477e-14
2.1486027476553024e-12,1.0739069620581866e-14
9.444300865500454e-13,4.908585959026286e-15
3.786988705511034e-13,2.444817686999157e-15
1.217377281477602e-13,1.2345655855186193e-15
3.1193246209353284e-14,8.185150345088606e-16
6.119433566589227e-15,7.25571131616354e-16
-2.08191237553178e-16,7.107536670535345e-16
