complexity,accuracy,distortion,mse,trial
0.34357834,0.34358025,6.298849,1220.3956,0
0.3435793,0.3435793,6.29885,1220.3956,1
0.3435793,0.34358025,6.298849,1220.3956,2
0.34358025,0.34358025,6.298849,1220.3956,3
0.34357977,0.34357977,6.2988496,1220.3956,4
0.34357977,0.34358025,6.298849,1220.3954,5
0.3435793,0.34358025,6.298849,1220.3954,6
0.34358025,0.34358025,6.298849,1220.3956,7
