complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
5.446282940312294,3.9468488148004504,1.1648225132602743,1341.2079877790034,0.0,1.0,0.7517552371895005
4.237258200342909,3.901866460861525,1.2098048671991997,398.6193930438308,1.0,1.0,0.12261303666511374
4.296741889072117,4.047988376329478,1.0636829517312467,135.97062782925093,2.0,1.0,0.04494519646656345
4.330404476031627,4.102933013211846,1.0087383148488789,35.64260286331216,3.0,1.0,0.023891819236081854
4.370428395354265,4.146861964783865,0.96480936327686,7.494415524444965,4.0,1.0,0.009073110267816938
4.390100283141242,4.166103057269966,0.9455682707907584,4.3810559886510365,5.0,1.0,0.006943817687817765
4.401050783948313,4.175652414678454,0.936018913382271,3.8038293059005825,6.0,1.0,0.010624695990401173
4.409720601340523,4.182811128261074,0.9288601997996508,3.5807310297119717,7.0,1.0,0.01098212810182442
4.416541866191853,4.188273214103495,0.92339811395723,3.534338827317397,8.0,1.0,0.0033505480527064387
4.4219892542604775,4.192564960531222,0.919106367529503,3.515336984786838,9.0,1.0,0.005781132643900764
4.426423228099136,4.196026468864398,0.9156448591963268,3.5006244253020946,10.0,1.0,0.011055105824474902
4.430112601922549,4.198890041483947,0.9127812865767772,3.488728028913667,11.0,1.0,0.01507549819529273
4.433256320409132,4.201320593796517,0.910350734264208,3.4788468171071862,12.0,1.0,0.011135831226767437
4.435996147870027,4.203432949254868,0.9082383788058568,3.4704204477356724,13.0,1.0,0.007735373105590345
4.4384311829951955,4.205306269298308,0.9063650587624164,3.4630635798981375,14.0,1.0,0.00478833201203946
4.440630130211848,4.20699499269532,0.904676335365405,3.45651290222053,15.0,1.0,0.002415296098168009
4.442640515387646,4.208536628786419,0.9031346992743056,3.4505885195455854,16.0,1.0,0.0019136972949969063
4.444495260255437,4.209957146054229,0.9017141820064952,3.4451671224364526,17.0,1.0,0.003611273572867054
4.446217274133691,4.2112746565679515,0.9003966714927731,3.440163730075638,18.0,1.0,0.005613925826246352
4.447822654734245,4.2125019436340665,0.8991693844266582,3.435519294832846,19.0,1.0,0.00756321540468069
4.449322942739652,4.2136482195604295,0.8980231085002952,3.431192186540258,20.0,1.0,0.009411887362862111
4.450726728664753,4.214720365921131,0.8969509621395932,3.4271522391373073,21.0,1.0,0.011153417914979967
4.452040795350406,4.215723809804254,0.8959475182564702,3.423376550803225,22.0,1.0,0.012789733096008787
4.453270904519998,4.216663126684301,0.8950082013764238,3.419846564504983,23.0,1.0,0.014325046027682484
4.45442229838143,4.217542428404105,0.8941288996566197,3.41654613879625,24.0,1.0,0.01363143868365977
4.455499976144441,4.218365583479947,0.8933057445807773,3.4134603923351183,25.0,1.0,0.012277819951865642
4.456508805783079,4.219136315136408,0.8925350129243164,3.410575123636709,26.0,1.0,0.011011119824812303
4.457453530977545,4.219858220897807,0.8918131071629176,3.407876615575294,27.0,1.0,0.009825478243754257
4.458338725938898,4.2205347517646,0.891136576296125,3.4053516564531385,28.0,1.0,0.008715293695263027
4.459168737329064,4.221169179210888,0.890502148849837,3.4029876486317745,29.0,1.0,0.007675305689549576
4.45994763684837,4.2217645671592905,0.8899067609014342,3.400772721820351,30.0,1.0,0.00670067618648105
4.460679194423333,4.222323756486629,0.8893475715740955,3.398695809535365,31.0,1.0,0.00578706626911937
4.4613668725341675,4.222849362979776,0.8888219650809486,3.396746677127691,32.0,1.0,0.0049307251348042185
4.462013837265743,4.223343786103472,0.8883275419572527,3.394915906979264,33.0,1.0,0.004128636501543875
4.462622980105182,4.2238092247436505,0.8878621033170742,3.3931948535427647,34.0,1.0,0.0033788261503306504
4.4631969449716085,4.224247696311037,0.8874236317496873,3.3915755815550117,35.0,1.0,0.0026810967432164884
4.463738156303911,4.224661056441796,0.8870102716189283,3.390050798273343,36.0,1.0,0.002038986574792539
4.464248845514011,4.2250510175061695,0.8866203105545551,3.3886137871789574,37.0,1.0,0.0014657353435751385
4.464731074369319,4.225419164972811,0.8862521630879137,3.387258347455629,38.0,1.0,0.0010047006313493674
4.465186754779907,4.225766971288852,0.8859043567718725,3.3859787411560847,39.0,1.0,0.0007808614696231072
4.465617665049618,4.226095807328814,0.8855755207319103,3.3847696483676004,40.0,1.0,0.0009145729087250072
4.466025462973398,4.226406951683604,0.8852643763771209,3.3836261297530887,41.0,1.0,0.0012618186890483985
4.466411696304178,4.2267015981549765,0.8849697299057482,3.382543595393257,42.0,1.0,0.0016712737094272746
4.466777811137479,4.226980861835855,0.8846904662248694,3.381517778722302,43.0,1.0,0.002089803073511819
4.467125158721111,4.227245784127016,0.884425543933709,3.3805447144038085,44.0,1.0,0.0025005343831437
4.467455001123732,4.227497336988536,0.8841739910721884,3.379620719143819,45.0,1.0,0.0028976389364030177
4.467768516112585,4.22773642666518,0.8839349013955449,3.3787423746249265,46.0,1.0,0.0032791504495562275
4.468066801509048,4.2279638970678395,0.8837074309928852,3.377906511933418,47.0,1.0,0.003644650785443831
4.468350879217974,4.228180532942265,0.8834907951184601,3.377110197021483,48.0,1.0,0.003994400988625556
4.46862169906581,4.228387062913425,0.8832842651472994,3.37635071688986,49.0,1.0,0.004328971813920527
4.468880142533465,4.228584162460653,0.883087165600072,3.375625566290622,50.0,1.0,0.004649071034782905
4.469127026433043,4.228772456852644,0.8828988712080807,3.3749324348365635,51.0,1.0,0.004955456933465725
4.46936310655002,4.228952524053179,0.8827188040075455,3.374269194466282,52.0,1.0,0.005248892900127566
4.469589081253543,4.229124897595735,0.8825464304649895,3.373633887256469,53.0,1.0,0.005530123048036497
