complexity,accuracy,distortion,mse,trial
1.5129347,1.2662115,0.6458163,1.5836458,0
1.5206494,1.2710819,0.6409459,1.5646782,1
0.849843,0.76271915,1.1493087,4.407508,2
1.5261574,1.2743883,0.6376395,1.5524907,3
1.5152607,1.2678494,0.6441784,1.5766003,4
1.5261102,1.2743602,0.63766766,1.5525941,5
1.5191689,1.2699466,0.64208126,1.5697976,6
1.5211272,1.2713904,0.6406374,1.5635206,7
