complexity,accuracy,distortion,mse,run
0.3350660914980601,0.33468395697978615,3.1851917863663646,,0
0.06470602815942428,0.06464068043615612,3.1981343795464765,,1
0.1210819881619436,0.12095700378826635,3.1942874634046037,,2
0.21860605652895693,0.2183708209257098,3.1868454475207035,,3
0.3822350146405942,0.3817870782563233,3.1904440754233176,,4
0.7692987623684289,0.7679766620567783,3.6001999696833096,,5
1.2610884908433828,1.257312960309239,3.489646832706615,,6
1.65058012983285,1.642872139007272,4.38173774315614,,7
1.9063157367555803,1.894405282514926,4.187065864545971,,8
2.07984616357804,2.0640193089170253,3.8965856619077277,,9
2.208063335420192,2.1886309958740444,3.6712075888968414,,10
2.30481965375121,2.282188279804494,3.5449190786096576,,11
2.3841090559011633,2.35850471512987,3.4624053202854914,,12
2.4501239296519604,2.4217762193266683,3.365991386136626,,13
2.500728534824768,2.4700980937962154,3.2717347944509276,,14
2.538730371133166,2.506276041231091,3.194384510003458,,15
2.5747765558561095,2.540500509848984,3.1182382042311527,,16
2.6006445621707464,2.5650037812080466,3.0627373512540057,,17
2.6255924645327475,2.5885883478502763,3.008980829610575,,18
2.6417450551103467,2.6038328491373406,2.9742109985457637,,19
2.6575345307050515,2.618714891989285,2.9403344353593095,,20
2.6691480932792384,2.6296483182232286,2.9155223491532185,,21
2.6805729242991703,2.6403933936435706,2.8912223149289407,,22
2.6880876571110583,2.6474551696514563,2.875306044023662,,23
2.6955229685149007,2.654437696507861,2.859615623060974,,24
2.702880540287154,2.6613426571552363,2.8441496880340074,,25
2.70653068464177,2.6647665613453064,2.836500405163626,,26
2.710162000593419,2.6681716809247362,2.8289066200082793,,27
2.7137746836904864,2.671558211585518,2.8213680990427035,,28
2.7173689264471292,2.6749263459829518,2.8138845975958784,,29
2.7209449184181818,2.678276273809958,2.806455859142762,,30
2.7209449184181818,2.678276273809958,2.806455859142762,,31
2.7245028462622205,2.681608181860069,2.7990816134536773,,32
2.7245028462622205,2.681608181860069,2.7990816134536773,,33
2.7280428937875794,2.6849222540744115,2.791761573489779,,34
2.7280428937875794,2.6849222540744115,2.791761573489779,,35
2.7280428937875794,2.6849222540744115,2.791761573489779,,36
2.7280428937875794,2.6849222540744115,2.791761573489779,,37
2.731565241977888,2.6882186715693788,2.7844954310489443,,38
2.731565241977888,2.6882186715693788,2.7844954310489443,,39
2.731565241977888,2.6882186715693788,2.7844954310489443,,40
2.731565241977888,2.6882186715693788,2.7844954310489443,,41
2.731565241977888,2.6882186715693788,2.7844954310489443,,42
2.735070068995906,2.691497612643831,2.7772828513123047,,43
2.735070068995906,2.691497612643831,2.7772828513123047,,44
2.735070068995906,2.691497612643831,2.7772828513123047,,45
2.735070068995906,2.691497612643831,2.7772828513123047,,46
2.735070068995906,2.691497612643831,2.7772828513123047,,47
2.735070068995906,2.691497612643831,2.7772828513123047,,48
2.735070068995906,2.691497612643831,2.7772828513123047,,49
2.735070068995906,2.691497612643831,2.7772828513123047,,50
2.735070068995906,2.691497612643831,2.7772828513123047,,51
2.735070068995906,2.691497612643831,2.7772828513123047,,52
2.7385575501673287,2.6947592527675504,2.770123466602247,,53
2.7385575501673287,2.6947592527675504,2.770123466602247,,54
2.7385575501673287,2.6947592527675504,2.770123466602247,,55
2.7385575501673287,2.6947592527675504,2.770123466602247,,56
2.7385575501673287,2.6947592527675504,2.770123466602247,,57
