complexity,accuracy
2.909741,1.6516619
2.9097412,1.6516614
2.9097414,1.6516614
2.9097412,1.6516604
2.9097412,1.6516609
2.9097412,1.6516609
2.909741,1.6516609
2.9097412,1.6516609
2.909741,1.6516604
2.9097412,1.6516614
2.9097412,1.6516614
2.9097412,1.6516614
2.4446335,1.1703734
2.4446335,1.1703725
2.444634,1.1703725
2.4446337,1.170373
2.4446337,1.1703725
2.4446335,1.170373
2.4446337,1.170373
2.4446335,1.170373
2.4446337,1.170373
2.444634,1.170373
2.444634,1.170373
2.4446335,1.170373
2.9219282,1.5783701
2.9219284,1.5783706
2.9219284,1.5783701
2.9219284,1.5783701
2.9219282,1.5783696
2.9219284,1.5783701
2.9219284,1.5783701
2.9219284,1.5783696
2.9219284,1.5783696
2.9219284,1.5783696
2.9219284,1.5783696
2.9219284,1.5783691
1.8319907,0.8690052
1.8319917,0.8690052
1.8319907,0.8690052
1.8319912,0.8690052
1.8319907,0.8690052
1.8319912,0.8690057
1.8319917,0.8690047
1.8319912,0.8690057
1.8319917,0.8690057
1.8319912,0.8690057
1.8319907,0.8690057
1.8319912,0.8690057
2.7219286,1.5302601
2.7219281,1.5302596
2.7219286,1.5302601
2.7219281,1.5302596
2.7219281,1.5302596
2.7219286,1.5302591
2.7219284,1.5302591
2.7219286,1.5302601
2.7219284,1.5302591
2.7219281,1.5302591
2.7219284,1.5302591
2.7219286,1.5302591
2.5049307,1.4225492
2.5049305,1.4225497
2.5049307,1.4225492
2.5049307,1.4225497
2.5049307,1.4225492
2.5049305,1.4225492
2.5049307,1.4225497
2.5049307,1.4225497
2.5049307,1.4225497
2.5049307,1.4225497
2.504931,1.4225492
2.5049307,1.4225497
2.9219284,1.6539187
2.9219284,1.6539192
2.9219284,1.6539187
2.9219282,1.6539187
2.9219284,1.6539187
2.9219282,1.6539197
2.9219284,1.6539187
2.9219284,1.6539187
2.9219284,1.6539192
2.9219284,1.6539187
2.9219284,1.6539202
2.9219282,1.6539192
2.0350685,1.050345
2.0350683,1.0503454
2.0350683,1.0503459
2.0350685,1.0503454
2.0350683,1.0503454
2.0350683,1.0503454
2.0350685,1.0503459
2.0350683,1.0503454
2.0350685,1.0503454
2.035068,1.0503459
2.0350683,1.050345
2.0350688,1.0503454
