complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.0,0.0,3.4807787,1664.728,0.0,1.0,3.468102626034948e-15
0.0,0.0,3.4807796,1663.5537,1.0,1.0,3.468102626034948e-15
0.0,0.0,3.4807796,1662.6438,2.0,1.0,3.468102626034948e-15
0.0,0.0,3.4807796,1661.8855,3.0,1.0,3.468102626034948e-15
0.0,0.0,3.4807777,1661.228,4.0,1.0,3.468102626034948e-15
0.0,0.0,3.4807768,1660.6428,5.0,1.0,3.468102626034948e-15
0.0,0.0,3.4807758,1660.113,6.0,1.0,3.468102626034948e-15
0.0,0.0,3.480773,1659.6266,7.0,1.0,3.468102626034948e-15
0.0,1.9073486e-06,3.480771,1659.176,8.0,1.0,1.388274356064933e-06
0.0,9.536743e-07,3.480772,1658.7552,9.0,1.0,6.943512174749795e-07
9.536743e-07,0.0,3.480773,1658.3599,10.0,1.0,6.538479267680976e-07
9.536743e-07,1.9073486e-06,3.480771,1657.9867,11.0,1.0,7.352691430848382e-07
0.0,9.536743e-07,3.480772,1657.6323,12.0,1.0,6.943512174749795e-07
0.0,9.536743e-07,3.480772,1657.2949,13.0,1.0,6.943512174749795e-07
2.861023e-06,2.861023e-06,3.48077,1656.9707,14.0,1.0,1.24893828522356e-07
1.6212463e-05,1.5258789e-05,3.4807577,1656.6473,15.0,1.0,1.5108477620494384e-07
0.000102996826,0.00010108948,3.480672,1656.2466,16.0,1.0,3.232198460094898e-06
0.0006752014,0.00065517426,3.4801178,1655.252,17.0,1.0,1.4901308135945792e-05
0.004388809,0.004272461,3.4765005,1650.2131,18.0,1.0,5.739109718083459e-05
0.02798748,0.027284622,3.4534883,1619.127,19.0,1.0,0.0003353712184050307
0.16367245,0.15965366,3.3211193,1448.064,20.0,1.0,0.007944362731055305
0.69822025,0.6792135,2.8015594,919.8085,21.0,1.0,0.011908288084780772
1.5953035,1.5346041,1.9461689,367.79504,22.0,1.0,0.012810549907668578
2.2828941,2.1589622,1.3218107,124.0504,23.0,1.0,0.019303961586487752
2.667489,2.4818478,0.9989252,51.61104,24.0,1.0,0.017856760038944354
2.8479404,2.6196423,0.8611307,34.80347,25.0,1.0,0.0046241830648106955
2.9273443,2.6760101,0.80476284,30.286726,26.0,1.0,0.001550914070607653
2.962922,2.700204,0.7805691,28.923647,27.0,1.0,0.0047567238129976545
2.9798574,2.7114153,0.7693577,28.543022,28.0,1.0,0.006729671726974459
2.988593,2.7171144,0.7636585,28.362549,29.0,1.0,0.004028473872217335
2.9935303,2.720313,0.7604599,28.26284,30.0,1.0,0.009790492793956662
2.9966078,2.7223034,0.7584696,28.20087,31.0,1.0,0.00841138262206285
2.998702,2.7236567,0.7571163,28.158247,32.0,1.0,0.0059735217631300104
3.0002184,2.7246428,0.7561302,28.12674,33.0,1.0,0.004243756952559768
3.00136,2.7253857,0.7553873,28.102417,34.0,1.0,0.0030031595232293076
3.0022364,2.7259636,0.7548094,28.083208,35.0,1.0,0.0021454409319091707
3.0029173,2.7264147,0.7543583,28.067875,36.0,1.0,0.0016390513618016822
3.0034456,2.7267694,0.7540035,28.05558,37.0,1.0,0.0014514666165361169
3.0038586,2.7270498,0.75372314,28.045673,38.0,1.0,0.0014870567429392724
3.0041828,2.727271,0.7535019,28.03764,39.0,1.0,0.0016250885228957356
3.0044403,2.7274504,0.7533226,28.031075,40.0,1.0,0.0017880707035979086
3.0046482,2.7275953,0.75317764,28.025646,41.0,1.0,0.001946792083363711
3.004818,2.7277155,0.7530575,28.02111,42.0,1.0,0.002090029612163521
3.004961,2.7278156,0.75295734,28.017265,43.0,1.0,0.0022187493229101026
3.0050812,2.7278996,0.7528734,28.01398,44.0,1.0,0.0023315709532195483
3.0051842,2.727974,0.75279903,28.011143,45.0,1.0,0.002431049358338556
3.0052738,2.7280397,0.75273323,28.008675,46.0,1.0,0.0025196011891243765
3.005352,2.7280931,0.7526798,28.00652,47.0,1.0,0.0025982281609897356
3.0054216,2.7281437,0.7526293,28.00463,48.0,1.0,0.002669196949280829
3.0054827,2.7281857,0.7525873,28.002964,49.0,1.0,0.0027320878698398336
3.005537,2.7282228,0.7525501,28.00149,50.0,1.0,0.002788429248884023
3.0055866,2.7282581,0.75251484,28.000177,51.0,1.0,0.0028403531907448118
3.0056305,2.7282887,0.7524843,27.999004,52.0,1.0,0.002886547765749809
3.0056705,2.7283182,0.75245476,27.99795,53.0,1.0,0.0029290055823821964
3.0057087,2.728342,0.7524309,27.996994,54.0,1.0,0.00296932302413194
3.005742,2.7283669,0.7524061,27.996128,55.0,1.0,0.0030050186889778517
