complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.59310452113237,4.3135796752240685,0.7980916528825857,2.9867181140758103,0.1490747750344119,0.1602271473789226,0.0016797429058112543,1.4873816608886152,0
